Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,307,2,6,Capsule
3,0,1787,2,11,Capsule
4,0,1563,2,16,Capsule
5,1,1534,2,21,Capsule
6,1,1413,4,26,Capsule
7,1,1358,6,31,Capsule
8,1,1860,6,36,Capsule
9,1,1996,8,41,Capsule
10,1,1821,12,46,Capsule
11,1,1440,12,51,Capsule
12,1,1515,16,56,Capsule
13,1,1304,24,61,Capsule
14,1,1261,26,66,Capsule
15,2,886,30,71,Capsule
16,2,866,42,76,Capsule
17,2,1099,50,81,Capsule
18,2,730,50,86,Capsule
19,2,764,52,91,Capsule
20,2,1261,56,96,Capsule
21,2,1229,60,101,Capsule
22,2,979,69,106,Capsule
23,2,1187,75,111,Capsule
24,2,1042,92,116,Capsule
25,3,1013,109,121,Capsule
26,3,1386,126,126,Capsule
27,3,1422,147,131,Capsule
28,3,1221,190,136,Capsule
29,3,1190,223,141,Capsule
30,3,1060,254,146,Capsule
31,3,1213,275,151,Capsule
32,3,1388,323,156,Capsule
33,3,1256,369,161,Capsule
34,3,1403,424,166,Capsule
35,3,1140,497,171,Capsule
36,4,283,579,176,Capsule
37,4,1253,659,181,Capsule
38,4,1534,766,186,Capsule
39,4,1447,848,191,Capsule
40,4,1567,926,196,Capsule
41,4,1303,1047,201,Capsule
42,4,1248,1145,206,Capsule
43,4,1066,1227,211,Capsule
44,4,1548,1325,216,Capsule
45,4,1411,1422,221,Capsule
46,5,1431,1508,226,Capsule
47,5,782,1580,231,Capsule
48,5,850,1665,236,Capsule
49,5,976,1757,241,Capsule
50,5,864,1850,246,Capsule
51,5,773,1943,250,Capsule
52,5,813,2017,250,Capsule
53,5,1242,2140,250,Capsule
54,5,1308,2269,250,Capsule
55,5,954,2404,250,Capsule
56,6,1042,2523,250,Capsule
57,6,1036,2662,250,Capsule
58,6,975,2776,250,Capsule
59,6,330,2911,250,Capsule
60,6,1260,3019,250,Capsule
61,6,1252,3146,250,Capsule
62,6,1196,3276,250,Capsule
63,6,993,3427,250,Capsule
64,6,359,3589,250,Capsule
65,6,1052,3741,250,Capsule
66,7,1289,3895,250,Capsule
67,7,1368,4031,250,Capsule
68,7,1194,4184,250,Capsule
69,7,1137,4327,250,Capsule
70,7,1117,4496,250,Capsule
71,7,978,4695,250,Capsule
72,7,1245,4882,250,Capsule
73,7,1337,5022,250,Capsule
74,7,1231,5153,250,Capsule
75,7,1282,5290,250,Capsule
76,8,453,5389,250,Capsule
77,8,1016,5491,250,Capsule
78,8,279,5577,250,Capsule
79,8,1551,5693,250,Capsule
80,8,439,5798,250,Capsule
81,8,924,5911,250,Capsule
82,8,262,6016,250,Capsule
83,8,1035,6118,250,Capsule
84,8,1044,6250,250,Capsule
85,8,896,6361,250,Capsule
86,9,1329,6458,250,Capsule
87,9,863,6551,250,Capsule
88,9,1066,6640,250,Capsule
89,9,921,6752,250,Capsule
90,9,1019,6846,250,Capsule
91,9,1005,6955,250,Capsule
92,9,923,7060,250,Capsule
93,9,1357,7148,250,Capsule
94,9,1304,7259,250,Capsule
95,10,1017,7367,250,Capsule
96,10,1026,7466,250,Capsule
97,10,1153,7568,250,Capsule
98,10,1100,7648,250,Capsule
99,10,1068,7737,250,Capsule
100,10,1272,7853,250,Capsule
