Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Mesh
2,0,1433,2,6,Mesh
3,0,1478,2,11,Mesh
4,0,1519,2,16,Mesh
5,1,1220,2,21,Mesh
6,1,1729,4,26,Mesh
7,1,1611,6,31,Mesh
8,1,1578,6,36,Mesh
9,1,1485,8,41,Mesh
10,1,1362,12,46,Mesh
11,1,1458,12,51,Mesh
12,1,1724,16,56,Mesh
13,1,1762,24,61,Mesh
14,1,1654,26,66,Mesh
15,2,1602,30,71,Mesh
16,2,1441,40,76,Mesh
17,2,1762,44,81,Mesh
18,2,1845,46,86,Mesh
19,2,1668,46,91,Mesh
20,2,1338,54,96,Mesh
21,2,1294,62,101,Mesh
22,2,1252,69,106,Mesh
23,2,1300,76,111,Mesh
24,2,860,94,116,Mesh
25,3,943,111,121,Mesh
26,3,1044,134,126,Mesh
27,3,874,156,131,Mesh
28,3,849,190,136,Mesh
29,3,1024,209,141,Mesh
30,3,1304,246,146,Mesh
31,3,1127,285,151,Mesh
32,3,1150,339,156,Mesh
33,3,1079,400,161,Mesh
34,3,1120,464,166,Mesh
35,3,1101,529,171,Mesh
36,4,990,600,176,Mesh
37,4,1340,674,181,Mesh
38,4,1284,771,186,Mesh
39,4,1166,866,191,Mesh
40,4,1266,953,196,Mesh
41,4,1269,1034,201,Mesh
42,4,975,1137,206,Mesh
43,4,1263,1233,211,Mesh
44,4,1148,1318,216,Mesh
45,4,1178,1446,221,Mesh
46,5,1215,1537,226,Mesh
47,5,1022,1645,231,Mesh
48,5,1261,1732,236,Mesh
49,5,851,1836,241,Mesh
50,5,1364,1954,246,Mesh
51,5,1251,2048,250,Mesh
52,5,1387,2181,250,Mesh
53,5,1187,2324,250,Mesh
54,5,1057,2451,250,Mesh
55,5,1412,2542,250,Mesh
56,6,1215,2670,250,Mesh
57,6,825,2816,250,Mesh
58,6,1000,2945,250,Mesh
59,6,891,3051,250,Mesh
60,6,1051,3189,250,Mesh
61,6,788,3339,250,Mesh
62,6,756,3507,250,Mesh
63,6,1278,3672,250,Mesh
64,6,1401,3839,250,Mesh
65,6,1050,4005,250,Mesh
66,7,1010,4186,250,Mesh
67,7,1020,4374,250,Mesh
68,7,988,4549,250,Mesh
69,7,872,4753,250,Mesh
70,7,1273,4932,250,Mesh
71,7,1330,5104,250,Mesh
72,7,1080,5270,250,Mesh
73,7,1151,5408,250,Mesh
74,7,1079,5550,250,Mesh
75,7,1204,5683,250,Mesh
76,8,1303,5815,250,Mesh
77,8,1208,5980,250,Mesh
78,8,1192,6115,250,Mesh
79,8,1185,6288,250,Mesh
80,8,1158,6377,250,Mesh
81,8,1232,6487,250,Mesh
82,8,1518,6624,250,Mesh
83,8,1419,6761,250,Mesh
84,8,1452,6904,250,Mesh
85,8,1379,7008,250,Mesh
86,9,1204,7154,250,Mesh
87,9,1443,7272,250,Mesh
88,9,1104,7404,250,Mesh
89,9,829,7542,250,Mesh
90,9,1038,7667,250,Mesh
91,9,755,7769,250,Mesh
92,9,791,7899,250,Mesh
93,9,957,8012,250,Mesh
94,9,827,8159,250,Mesh
95,10,989,8292,250,Mesh
96,10,1269,8414,250,Mesh
97,10,1267,8558,250,Mesh
98,10,1048,8674,250,Mesh
99,10,936,8813,250,Mesh
100,10,980,8966,250,Mesh
