Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0.10,0.00,0,1,Capsule
2,0.20,170.52,2,6,Capsule
3,0.30,196.06,2,11,Capsule
4,0.40,210.86,2,16,Capsule
5,0.50,208.98,2,21,Capsule
6,0.60,204.36,4,26,Capsule
7,0.70,198.00,6,31,Capsule
8,0.80,216.36,6,36,Capsule
9,0.90,172.76,8,41,Capsule
10,1.00,180.04,12,46,Capsule
11,1.10,179.90,12,51,Capsule
12,1.20,126.10,16,56,Capsule
13,1.30,196.05,24,61,Capsule
14,1.40,248.32,26,66,Capsule
15,1.50,217.85,30,71,Capsule
16,1.60,259.84,42,76,Capsule
17,1.70,254.63,50,81,Capsule
18,1.80,205.54,50,86,Capsule
19,1.90,263.72,52,91,Capsule
20,2.00,244.08,55,96,Capsule
21,2.10,176.91,60,101,Capsule
22,2.20,256.85,69,106,Capsule
23,2.30,248.27,75,111,Capsule
24,2.40,157.85,92,116,Capsule
25,2.50,230.87,111,121,Capsule
26,2.60,196.92,128,126,Capsule
27,2.70,182.32,149,131,Capsule
28,2.80,140.83,190,136,Capsule
29,2.90,196.40,221,141,Capsule
30,3.00,202.11,249,146,Capsule
31,3.10,226.28,275,151,Capsule
32,3.20,231.38,321,156,Capsule
33,3.30,237.85,370,161,Capsule
34,3.40,230.31,413,166,Capsule
35,3.50,234.09,496,171,Capsule
36,3.60,235.82,589,176,Capsule
37,3.70,228.40,678,181,Capsule
38,3.80,230.69,776,186,Capsule
39,3.90,232.99,854,191,Capsule
40,4.00,230.27,928,196,Capsule
41,4.10,146.46,1031,201,Capsule
42,4.20,169.57,1127,206,Capsule
43,4.30,159.36,1221,211,Capsule
44,4.40,184.99,1302,216,Capsule
45,4.50,215.00,1401,221,Capsule
46,4.60,223.95,1495,226,Capsule
47,4.70,199.26,1570,231,Capsule
48,4.80,210.31,1657,236,Capsule
49,4.90,219.93,1737,241,Capsule
50,5.00,159.85,1834,246,Capsule
51,5.10,208.18,1930,251,Capsule
52,5.20,199.01,2019,256,Capsule
53,5.30,175.27,2156,261,Capsule
54,5.40,212.09,2258,266,Capsule
55,5.50,196.88,2371,271,Capsule
56,5.60,207.82,2483,276,Capsule
57,5.70,209.60,2653,281,Capsule
58,5.80,188.66,2807,286,Capsule
59,5.90,100.07,2940,291,Capsule
60,6.00,198.50,3068,296,Capsule
61,6.10,207.47,3238,301,Capsule
62,6.20,181.54,3411,306,Capsule
63,6.30,215.45,3558,311,Capsule
64,6.40,193.57,3729,316,Capsule
65,6.50,212.97,3903,321,Capsule
66,6.60,134.28,4082,326,Capsule
67,6.70,203.51,4194,331,Capsule
68,6.80,190.73,4339,336,Capsule
69,6.90,212.38,4509,341,Capsule
70,7.00,170.43,4653,346,Capsule
71,7.10,83.76,4819,351,Capsule
72,7.20,165.32,5012,356,Capsule
73,7.30,176.85,5169,361,Capsule
74,7.40,179.88,5387,366,Capsule
75,7.50,168.65,5582,371,Capsule
76,7.60,120.02,5782,376,Capsule
77,7.70,204.67,5990,381,Capsule
78,7.80,155.10,6182,386,Capsule
79,7.90,167.36,6385,391,Capsule
80,8.00,163.84,6587,396,Capsule
81,8.10,201.59,6775,401,Capsule
82,8.20,146.71,6969,406,Capsule
83,8.30,202.20,7180,411,Capsule
84,8.40,155.89,7450,416,Capsule
85,8.50,187.22,7695,421,Capsule
86,8.60,151.69,7964,426,Capsule
87,8.70,199.74,8176,431,Capsule
88,8.80,113.16,8365,436,Capsule
89,8.90,201.59,8564,441,Capsule
90,9.00,187.45,8743,446,Capsule
91,9.10,196.59,8977,451,Capsule
92,9.20,197.00,9219,456,Capsule
93,9.30,168.26,9462,461,Capsule
94,9.40,122.67,9727,466,Capsule
95,9.50,153.25,9977,471,Capsule
96,9.60,137.57,10232,476,Capsule
97,9.70,147.36,10500,481,Capsule
98,9.80,195.25,10759,486,Capsule
99,9.90,152.17,10986,491,Capsule
100,10.00,192.71,11199,496,Capsule
101,10.10,187.76,11437,501,Capsule
102,10.20,166.45,11685,506,Capsule
103,10.30,182.01,11995,511,Capsule
104,10.40,193.19,12316,516,Capsule
105,10.50,143.23,12613,521,Capsule
106,10.60,176.50,12929,526,Capsule
107,10.70,180.81,13183,531,Capsule
108,10.80,156.67,13433,536,Capsule
109,10.90,185.25,13722,541,Capsule
110,11.00,154.91,14036,546,Capsule
111,11.10,159.03,14369,551,Capsule
112,11.20,171.63,14697,556,Capsule
113,11.30,126.69,14982,561,Capsule
114,11.40,128.09,15250,566,Capsule
115,11.50,59.41,15500,571,Capsule
116,11.60,164.33,15804,576,Capsule
117,11.70,123.86,16112,581,Capsule
118,11.80,157.54,16462,586,Capsule
119,11.90,129.33,16783,591,Capsule
120,12.00,163.16,17082,596,Capsule
121,12.10,140.80,17365,601,Capsule
122,12.20,129.09,17712,606,Capsule
123,12.30,160.23,18020,611,Capsule
124,12.40,169.26,18342,616,Capsule
125,12.50,122.66,18688,621,Capsule
126,12.60,169.05,19012,626,Capsule
127,12.70,130.02,19361,631,Capsule
128,12.80,164.49,19709,636,Capsule
129,12.90,156.93,20047,641,Capsule
130,13.00,145.94,20343,646,Capsule
131,13.10,139.07,20724,651,Capsule
132,13.20,180.98,21046,656,Capsule
133,13.30,125.70,21302,661,Capsule
134,13.40,173.81,21641,666,Capsule
135,13.50,147.51,22051,671,Capsule
136,13.60,162.13,22399,676,Capsule
137,13.70,131.49,22686,681,Capsule
138,13.80,167.27,23078,686,Capsule
139,13.90,154.11,23438,691,Capsule
140,14.00,182.22,23807,696,Capsule
141,14.10,169.83,24203,701,Capsule
142,14.20,139.31,24548,706,Capsule
143,14.30,172.94,24935,711,Capsule
144,14.40,171.98,25272,716,Capsule
145,14.50,97.72,25657,721,Capsule
146,14.60,174.13,26098,726,Capsule
147,14.70,165.59,26500,731,Capsule
148,14.80,99.65,26856,736,Capsule
149,14.90,115.37,27253,741,Capsule
150,15.00,124.32,27633,746,Capsule
151,15.10,172.83,27967,751,Capsule
152,15.20,163.01,28322,756,Capsule
153,15.30,132.84,28689,761,Capsule
154,15.40,160.71,29126,766,Capsule
155,15.50,139.94,29548,771,Capsule
156,15.60,134.09,30009,776,Capsule
157,15.70,160.80,30468,781,Capsule
158,15.80,161.25,30868,786,Capsule
159,15.90,128.28,31245,791,Capsule
160,16.00,145.57,31641,796,Capsule
161,16.10,152.86,31979,801,Capsule
162,16.20,156.77,32333,806,Capsule
163,16.30,167.04,32773,811,Capsule
164,16.40,137.60,33175,816,Capsule
165,16.50,161.73,33610,821,Capsule
166,16.60,165.78,34062,826,Capsule
167,16.70,155.11,34486,831,Capsule
168,16.80,156.99,34887,836,Capsule
169,16.90,80.36,35335,841,Capsule
170,17.00,49.58,35722,846,Capsule
171,17.10,160.40,36089,851,Capsule
172,17.20,83.19,36535,856,Capsule
173,17.30,123.88,37004,861,Capsule
174,17.40,152.17,37497,866,Capsule
175,17.50,158.99,37915,871,Capsule
176,17.60,116.01,38405,876,Capsule
177,17.70,151.36,38796,881,Capsule
178,17.80,122.89,39215,886,Capsule
179,17.90,137.28,39659,891,Capsule
180,18.00,143.88,40141,896,Capsule
181,18.10,148.16,40646,901,Capsule
182,18.20,122.65,41082,906,Capsule
183,18.30,154.31,41576,911,Capsule
184,18.40,112.85,42100,916,Capsule
185,18.50,154.59,42567,921,Capsule
186,18.60,139.60,43026,926,Capsule
187,18.70,122.05,43479,931,Capsule
188,18.80,134.89,43944,936,Capsule
189,18.90,148.08,44423,941,Capsule
190,19.00,97.08,44937,946,Capsule
191,19.10,147.76,45464,951,Capsule
192,19.20,121.53,45993,956,Capsule
193,19.30,120.58,46500,961,Capsule
194,19.40,131.30,47084,966,Capsule
195,19.50,129.64,47600,971,Capsule
196,19.60,129.67,48123,976,Capsule
197,19.70,137.16,48605,981,Capsule
198,19.80,116.87,49136,986,Capsule
199,19.90,125.94,49648,991,Capsule
200,20.00,141.61,50165,996,Capsule
201,20.10,93.62,50652,1001,Capsule
202,20.20,105.63,51177,1006,Capsule
203,20.30,107.76,51688,1011,Capsule
204,20.40,115.97,52235,1016,Capsule
205,20.50,127.24,52830,1021,Capsule
206,20.60,142.94,53332,1026,Capsule
207,20.70,119.26,53883,1031,Capsule
208,20.80,128.65,54371,1036,Capsule
209,20.90,124.12,54915,1041,Capsule
210,21.00,83.41,55493,1046,Capsule
211,21.10,109.27,56090,1051,Capsule
212,21.20,123.03,56623,1056,Capsule
213,21.30,105.11,57147,1061,Capsule
214,21.40,139.96,57671,1066,Capsule
215,21.50,106.61,58207,1071,Capsule
216,21.60,123.22,58702,1076,Capsule
217,21.70,109.29,59286,1081,Capsule
218,21.80,124.02,59791,1086,Capsule
219,21.90,114.90,60414,1091,Capsule
220,22.00,131.40,60902,1096,Capsule
221,22.10,78.41,61463,1101,Capsule
222,22.20,90.04,62003,1106,Capsule
223,22.30,108.17,62594,1111,Capsule
224,22.40,103.22,63125,1116,Capsule
225,22.50,112.31,63705,1121,Capsule
226,22.60,119.71,64378,1126,Capsule
227,22.70,78.84,64954,1131,Capsule
228,22.80,128.21,65619,1136,Capsule
229,22.90,90.38,66290,1141,Capsule
230,23.00,110.20,66938,1146,Capsule
231,23.10,103.57,67524,1151,Capsule
232,23.20,118.50,68106,1156,Capsule
233,23.30,76.38,68690,1161,Capsule
234,23.40,117.11,69324,1166,Capsule
235,23.50,96.85,69898,1171,Capsule
236,23.60,122.91,70471,1176,Capsule
237,23.70,125.22,71113,1181,Capsule
238,23.80,103.13,71727,1186,Capsule
239,23.90,130.71,72303,1191,Capsule
240,24.00,127.43,72995,1196,Capsule
241,24.10,98.20,73621,1201,Capsule
242,24.20,117.50,74295,1206,Capsule
243,24.30,77.82,74876,1211,Capsule
244,24.40,107.93,75586,1216,Capsule
245,24.50,119.94,76195,1221,Capsule
246,24.60,115.93,76855,1226,Capsule
247,24.70,121.47,77483,1231,Capsule
248,24.80,120.12,78107,1236,Capsule
249,24.90,104.22,78707,1241,Capsule
250,25.00,121.73,79370,1246,Capsule
251,25.10,128.43,79908,1251,Capsule
252,25.20,108.98,80573,1256,Capsule
253,25.30,133.70,81160,1261,Capsule
254,25.40,105.00,81762,1266,Capsule
255,25.50,70.46,82413,1271,Capsule
256,25.60,96.17,83164,1276,Capsule
257,25.70,70.15,83798,1281,Capsule
258,25.80,100.85,84438,1286,Capsule
259,25.90,118.19,85038,1291,Capsule
260,26.00,101.78,85670,1296,Capsule
261,26.10,118.83,86305,1301,Capsule
262,26.20,94.39,86968,1306,Capsule
263,26.30,103.68,87694,1311,Capsule
264,26.40,83.37,88462,1316,Capsule
265,26.50,79.67,89189,1321,Capsule
266,26.60,79.77,89942,1326,Capsule
267,26.70,101.29,90694,1331,Capsule
268,26.80,93.77,91375,1336,Capsule
269,26.90,100.95,92161,1341,Capsule
270,27.00,77.08,92755,1346,Capsule
271,27.10,83.58,93414,1351,Capsule
272,27.20,72.20,94069,1356,Capsule
273,27.30,99.83,94785,1361,Capsule
274,27.40,92.22,95480,1366,Capsule
