Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,196,2,6,Capsule
3,0,208,2,11,Capsule
4,0,232,2,16,Capsule
5,1,146,2,21,Capsule
6,1,176,4,26,Capsule
7,1,136,6,31,Capsule
8,1,204,6,36,Capsule
9,1,184,8,41,Capsule
10,1,188,12,46,Capsule
11,1,191,12,51,Capsule
12,1,191,16,56,Capsule
13,1,188,24,61,Capsule
14,1,237,26,66,Capsule
15,2,256,30,71,Capsule
16,2,263,42,76,Capsule
17,2,256,50,81,Capsule
18,2,215,50,86,Capsule
19,2,272,52,91,Capsule
20,2,255,56,96,Capsule
21,2,244,60,101,Capsule
22,2,266,69,106,Capsule
23,2,264,75,111,Capsule
24,2,236,92,116,Capsule
25,3,260,111,121,Capsule
26,3,252,128,126,Capsule
27,3,213,149,131,Capsule
28,3,255,192,136,Capsule
29,3,238,225,141,Capsule
30,3,201,253,146,Capsule
31,3,228,273,151,Capsule
32,3,165,324,156,Capsule
33,3,140,383,161,Capsule
34,3,141,435,166,Capsule
35,3,201,504,171,Capsule
36,4,230,590,176,Capsule
37,4,245,679,181,Capsule
38,4,214,761,186,Capsule
39,4,243,840,191,Capsule
40,4,171,912,196,Capsule
41,4,219,1023,201,Capsule
42,4,235,1158,206,Capsule
43,4,237,1217,211,Capsule
44,4,239,1319,216,Capsule
45,4,250,1423,221,Capsule
46,5,206,1534,226,Capsule
47,5,210,1599,231,Capsule
48,5,216,1704,236,Capsule
49,5,201,1791,241,Capsule
50,5,191,1912,246,Capsule
51,5,228,2001,251,Capsule
52,5,222,2131,256,Capsule
53,5,186,2276,261,Capsule
54,5,225,2427,266,Capsule
55,5,225,2547,271,Capsule
56,6,167,2666,276,Capsule
57,6,222,2805,281,Capsule
58,6,148,2935,286,Capsule
59,6,180,3061,291,Capsule
60,6,225,3196,296,Capsule
61,6,226,3328,301,Capsule
62,6,168,3464,306,Capsule
63,6,210,3631,311,Capsule
64,6,207,3763,316,Capsule
65,6,220,3923,321,Capsule
66,7,225,4060,326,Capsule
67,7,223,4180,331,Capsule
68,7,178,4312,336,Capsule
69,7,207,4500,341,Capsule
70,7,207,4650,346,Capsule
71,7,125,4811,351,Capsule
72,7,206,5039,356,Capsule
73,7,199,5236,361,Capsule
74,7,206,5436,366,Capsule
75,7,201,5620,371,Capsule
76,8,193,5777,376,Capsule
77,8,207,5999,381,Capsule
78,8,156,6181,386,Capsule
79,8,177,6366,391,Capsule
80,8,205,6589,396,Capsule
81,8,178,6776,401,Capsule
82,8,162,6979,406,Capsule
83,8,187,7195,411,Capsule
84,8,191,7392,416,Capsule
85,8,105,7626,421,Capsule
86,9,134,7840,426,Capsule
87,9,137,8034,431,Capsule
88,9,141,8200,436,Capsule
89,9,183,8392,441,Capsule
90,9,162,8587,446,Capsule
91,9,184,8820,451,Capsule
92,9,144,9084,456,Capsule
93,9,147,9310,461,Capsule
94,9,147,9551,466,Capsule
95,10,175,9784,471,Capsule
96,10,119,10031,476,Capsule
97,10,162,10282,481,Capsule
98,10,121,10562,486,Capsule
99,10,158,10754,491,Capsule
100,10,165,10994,496,Capsule
101,10,177,11239,501,Capsule
102,10,101,11513,506,Capsule
103,10,164,11846,511,Capsule
104,10,168,12101,516,Capsule
105,11,151,12379,521,Capsule
106,11,190,12731,526,Capsule
107,11,175,12992,531,Capsule
108,11,153,13318,536,Capsule
109,11,170,13593,541,Capsule
110,11,140,13880,546,Capsule
111,11,183,14170,551,Capsule
112,11,170,14462,556,Capsule
113,11,171,14763,561,Capsule
114,11,171,15037,566,Capsule
115,12,179,15260,571,Capsule
116,12,134,15549,576,Capsule
