Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Mesh
2,0,90,2,6,Mesh
3,0,133,2,11,Mesh
4,0,115,2,16,Mesh
5,1,139,2,21,Mesh
6,1,103,4,26,Mesh
7,1,128,6,31,Mesh
8,1,79,6,36,Mesh
9,1,107,8,41,Mesh
10,1,111,12,46,Mesh
11,1,116,12,51,Mesh
12,1,90,16,56,Mesh
13,1,121,24,61,Mesh
14,1,97,26,66,Mesh
15,2,65,30,71,Mesh
16,2,75,40,76,Mesh
17,2,79,44,81,Mesh
18,2,50,46,86,Mesh
19,2,53,46,91,Mesh
20,2,64,54,96,Mesh
21,2,106,62,101,Mesh
22,2,122,69,106,Mesh
23,2,94,76,111,Mesh
24,2,130,94,116,Mesh
25,3,107,111,121,Mesh
26,3,95,134,126,Mesh
27,3,121,156,131,Mesh
28,3,106,197,136,Mesh
29,3,126,218,141,Mesh
30,3,119,256,146,Mesh
31,3,111,297,151,Mesh
32,3,121,353,156,Mesh
33,3,118,421,161,Mesh
34,3,88,476,166,Mesh
35,3,124,563,171,Mesh
36,4,104,635,176,Mesh
37,4,98,729,181,Mesh
38,4,113,826,186,Mesh
39,4,112,935,191,Mesh
40,4,112,1023,196,Mesh
41,4,101,1134,201,Mesh
42,4,104,1224,206,Mesh
43,4,125,1306,211,Mesh
44,4,115,1427,216,Mesh
45,4,81,1553,221,Mesh
46,5,110,1647,226,Mesh
47,5,115,1733,231,Mesh
48,5,92,1828,236,Mesh
49,5,111,1908,241,Mesh
50,5,94,2030,246,Mesh
51,5,93,2119,251,Mesh
52,5,109,2218,256,Mesh
53,5,99,2345,261,Mesh
54,5,112,2473,266,Mesh
55,5,109,2557,271,Mesh
56,6,86,2701,276,Mesh
57,6,108,2840,281,Mesh
58,6,110,2970,286,Mesh
59,6,96,3097,291,Mesh
60,6,103,3247,296,Mesh
61,6,110,3381,301,Mesh
62,6,88,3543,306,Mesh
63,6,108,3726,311,Mesh
64,6,106,3877,316,Mesh
65,6,91,4018,321,Mesh
66,7,106,4186,326,Mesh
67,7,91,4353,331,Mesh
68,7,111,4496,336,Mesh
69,7,102,4666,341,Mesh
70,7,70,4854,346,Mesh
71,7,77,5015,351,Mesh
72,7,75,5239,356,Mesh
73,7,67,5457,361,Mesh
74,7,83,5625,366,Mesh
75,7,80,5804,371,Mesh
76,8,83,6013,376,Mesh
77,8,92,6264,381,Mesh
78,8,77,6490,386,Mesh
79,8,101,6686,391,Mesh
80,8,103,6961,396,Mesh
81,8,72,7172,401,Mesh
82,8,104,7375,406,Mesh
83,8,92,7561,411,Mesh
84,8,74,7818,416,Mesh
85,8,93,8062,421,Mesh
