Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,67,2,6,Capsule
3,0,65,2,11,Capsule
4,0,102,2,16,Capsule
5,1,83,2,21,Capsule
6,1,42,4,26,Capsule
7,1,67,6,31,Capsule
8,1,65,6,36,Capsule
9,1,56,8,41,Capsule
10,1,62,12,46,Capsule
11,1,82,12,51,Capsule
12,1,101,16,56,Capsule
13,1,110,24,61,Capsule
14,1,94,26,66,Capsule
15,2,105,30,71,Capsule
16,2,107,42,76,Capsule
17,2,92,50,81,Capsule
18,2,100,50,86,Capsule
19,2,84,52,91,Capsule
20,2,65,56,96,Capsule
21,2,85,60,101,Capsule
22,2,61,69,106,Capsule
23,2,69,75,111,Capsule
24,2,94,92,116,Capsule
25,3,88,111,121,Capsule
26,3,99,128,126,Capsule
27,3,76,149,131,Capsule
28,3,92,192,136,Capsule
29,3,79,222,141,Capsule
30,3,79,251,146,Capsule
31,3,92,283,151,Capsule
32,3,114,328,156,Capsule
33,3,102,377,161,Capsule
34,3,108,451,166,Capsule
35,3,52,516,171,Capsule
36,4,45,599,176,Capsule
37,4,109,681,181,Capsule
38,4,102,778,186,Capsule
39,4,84,877,191,Capsule
40,4,124,958,196,Capsule
41,4,67,1075,201,Capsule
42,4,90,1166,206,Capsule
43,4,103,1278,211,Capsule
44,4,89,1382,216,Capsule
45,4,103,1488,221,Capsule
46,5,107,1578,226,Capsule
47,5,83,1664,231,Capsule
48,5,74,1801,236,Capsule
49,5,66,1889,241,Capsule
50,5,81,1986,246,Capsule
51,5,101,2084,251,Capsule
52,5,71,2198,256,Capsule
53,5,87,2322,261,Capsule
54,5,104,2433,266,Capsule
55,5,71,2580,271,Capsule
56,6,90,2697,276,Capsule
57,6,86,2832,281,Capsule
58,6,63,2969,286,Capsule
59,6,92,3091,291,Capsule
60,6,88,3232,296,Capsule
61,6,72,3342,301,Capsule
62,6,84,3474,306,Capsule
63,6,85,3652,311,Capsule
64,6,78,3864,316,Capsule
65,6,83,4040,321,Capsule
66,7,73,4201,326,Capsule
67,7,77,4343,331,Capsule
68,7,78,4492,336,Capsule
69,7,74,4664,341,Capsule
70,7,97,4859,346,Capsule
71,7,87,5047,351,Capsule
72,7,71,5228,356,Capsule
73,7,60,5411,361,Capsule
74,7,40,5581,366,Capsule
75,7,56,5773,371,Capsule
76,8,64,5966,376,Capsule
77,8,69,6151,381,Capsule
78,8,75,6331,386,Capsule
79,8,82,6485,391,Capsule
80,8,59,6714,396,Capsule
81,8,87,6932,401,Capsule
82,8,58,7153,406,Capsule
83,8,72,7336,411,Capsule
84,8,76,7564,416,Capsule
85,8,68,7867,421,Capsule
86,9,66,8125,426,Capsule
87,9,71,8338,431,Capsule
88,9,57,8528,436,Capsule
89,9,72,8818,441,Capsule
90,9,63,9014,446,Capsule
91,9,60,9275,451,Capsule
92,9,69,9492,456,Capsule
93,9,66,9738,461,Capsule
94,9,67,9979,466,Capsule
95,10,74,10225,471,Capsule
96,10,65,10502,476,Capsule
97,10,72,10721,481,Capsule
98,10,85,10991,486,Capsule
99,10,69,11260,491,Capsule
100,10,42,11479,496,Capsule
101,10,48,11775,501,Capsule
102,10,67,12026,506,Capsule
103,10,67,12355,511,Capsule
104,10,59,12692,516,Capsule
105,11,69,12942,521,Capsule
106,11,70,13235,526,Capsule
107,11,65,13528,531,Capsule
108,11,82,13783,536,Capsule
109,11,70,14050,541,Capsule
110,11,60,14341,546,Capsule
111,11,66,14660,551,Capsule
112,11,83,14998,556,Capsule
113,11,62,15316,561,Capsule
114,11,82,15597,566,Capsule
115,12,64,15874,571,Capsule
116,12,63,16230,576,Capsule
117,12,73,16533,581,Capsule
118,12,79,16861,586,Capsule
119,12,75,17190,591,Capsule
120,12,86,17502,596,Capsule
121,12,70,17817,601,Capsule
122,12,65,18153,606,Capsule
123,12,61,18481,611,Capsule
124,12,70,18802,616,Capsule
125,13,57,19134,621,Capsule
126,13,54,19467,626,Capsule
127,13,75,19747,631,Capsule
128,13,52,20092,636,Capsule
129,13,50,20426,641,Capsule
130,13,55,20802,646,Capsule
131,13,57,21191,651,Capsule
132,13,62,21555,656,Capsule
133,13,62,21900,661,Capsule
134,13,78,22254,666,Capsule
135,14,45,22552,671,Capsule
136,14,78,22846,676,Capsule
137,14,82,23181,681,Capsule
138,14,72,23555,686,Capsule
139,14,80,23925,691,Capsule
140,14,73,24247,696,Capsule
141,14,64,24595,701,Capsule
142,14,69,24878,706,Capsule
143,14,53,25221,711,Capsule
144,14,74,25578,716,Capsule
145,15,65,25928,721,Capsule
146,15,51,26293,726,Capsule
147,15,53,26662,731,Capsule
148,15,73,27008,736,Capsule
149,15,68,27387,741,Capsule
150,15,67,27796,746,Capsule
151,15,59,28210,751,Capsule
152,15,56,28619,756,Capsule
153,15,49,29064,761,Capsule
154,15,52,29502,766,Capsule
155,16,66,29966,771,Capsule
156,16,66,30341,776,Capsule
157,16,58,30792,781,Capsule
158,16,70,31201,786,Capsule
159,16,68,31647,791,Capsule
160,16,69,32005,796,Capsule
161,16,68,32364,801,Capsule
162,16,57,32786,806,Capsule
163,16,72,33227,811,Capsule
164,16,53,33737,816,Capsule
165,17,63,34246,821,Capsule
166,17,78,34737,826,Capsule
167,17,53,35182,831,Capsule
168,17,62,35653,836,Capsule
169,17,65,36034,841,Capsule
170,17,67,36488,846,Capsule
171,17,58,36935,851,Capsule
172,17,45,37388,856,Capsule
173,17,61,37804,861,Capsule
174,17,47,38330,866,Capsule
175,18,54,38856,871,Capsule
176,18,65,39319,876,Capsule
177,18,64,39727,881,Capsule
178,18,52,40174,886,Capsule
179,18,84,40641,891,Capsule
180,18,58,41105,896,Capsule
181,18,56,41576,901,Capsule
182,18,44,42092,906,Capsule
183,18,34,42564,911,Capsule
184,18,45,43231,917,Capsule
185,19,46,43624,921,Capsule
186,19,36,44105,926,Capsule
187,19,45,44610,931,Capsule
188,19,54,45083,936,Capsule
189,19,57,45550,941,Capsule
190,19,63,46010,946,Capsule
191,19,54,46477,951,Capsule
192,19,49,46956,956,Capsule
193,19,59,47568,961,Capsule
194,19,64,48137,966,Capsule
195,20,62,48692,971,Capsule
196,20,56,49159,976,Capsule
197,20,59,49687,981,Capsule
198,20,34,50253,986,Capsule
199,20,45,50786,991,Capsule
200,20,57,51260,996,Capsule
201,20,55,51763,1001,Capsule
202,20,54,52271,1006,Capsule
203,20,54,52839,1011,Capsule
204,20,49,53376,1016,Capsule
205,21,48,53832,1021,Capsule
206,21,55,54294,1026,Capsule
207,21,47,54742,1031,Capsule
208,21,35,55237,1036,Capsule
