Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0.10,0.00,0,1,Capsule
2,0.20,173.99,2,6,Capsule
3,0.30,171.24,2,11,Capsule
4,0.40,159.87,2,16,Capsule
5,0.50,166.19,2,21,Capsule
6,0.60,137.53,4,26,Capsule
7,0.70,164.09,6,31,Capsule
8,0.80,175.92,6,36,Capsule
9,0.90,181.12,8,41,Capsule
10,1.00,166.67,12,46,Capsule
11,1.10,178.77,12,51,Capsule
12,1.20,133.82,16,56,Capsule
13,1.30,178.52,24,61,Capsule
14,1.40,209.73,26,66,Capsule
15,1.50,154.63,30,71,Capsule
16,1.60,240.43,42,76,Capsule
17,1.70,180.58,50,81,Capsule
18,1.80,144.61,50,86,Capsule
19,1.90,182.73,52,91,Capsule
20,2.00,190.92,56,96,Capsule
21,2.10,203.38,60,101,Capsule
22,2.20,263.73,69,106,Capsule
23,2.30,239.11,75,111,Capsule
24,2.40,224.59,92,116,Capsule
25,2.50,174.07,111,121,Capsule
26,2.60,246.97,128,126,Capsule
27,2.70,277.71,149,131,Capsule
28,2.80,248.97,190,136,Capsule
29,2.90,194.91,222,141,Capsule
30,3.00,222.57,254,146,Capsule
31,3.10,228.20,273,151,Capsule
32,3.20,220.11,329,156,Capsule
33,3.30,221.19,379,161,Capsule
34,3.40,210.86,434,166,Capsule
35,3.50,186.54,506,171,Capsule
36,3.60,209.76,602,176,Capsule
37,3.70,224.09,691,181,Capsule
38,3.80,199.93,777,186,Capsule
39,3.90,251.58,866,191,Capsule
40,4.00,200.60,934,196,Capsule
41,4.10,192.03,1075,201,Capsule
42,4.20,196.87,1199,206,Capsule
43,4.30,181.49,1276,211,Capsule
44,4.40,173.39,1344,216,Capsule
45,4.50,227.06,1435,221,Capsule
46,4.60,238.83,1553,226,Capsule
47,4.70,180.34,1657,231,Capsule
48,4.80,229.32,1730,236,Capsule
49,4.90,229.17,1819,241,Capsule
50,5.00,151.70,1940,246,Capsule
51,5.10,218.77,2047,251,Capsule
52,5.20,230.94,2150,256,Capsule
53,5.30,191.54,2254,261,Capsule
54,5.40,135.74,2362,266,Capsule
55,5.50,240.83,2481,271,Capsule
56,5.60,229.94,2619,276,Capsule
57,5.70,225.14,2771,281,Capsule
58,5.80,219.85,2913,286,Capsule
59,5.90,228.37,3043,291,Capsule
60,6.00,194.12,3177,296,Capsule
61,6.10,211.94,3295,301,Capsule
62,6.20,212.38,3438,306,Capsule
63,6.30,211.85,3566,311,Capsule
64,6.40,204.89,3745,316,Capsule
65,6.50,206.03,3922,321,Capsule
66,6.60,213.06,4093,326,Capsule
67,6.70,182.86,4244,331,Capsule
68,6.80,192.57,4368,336,Capsule
69,6.90,198.51,4545,341,Capsule
70,7.00,148.33,4741,346,Capsule
71,7.10,152.24,4898,351,Capsule
72,7.20,148.15,5096,356,Capsule
73,7.30,120.39,5261,361,Capsule
74,7.40,195.83,5456,366,Capsule
75,7.50,191.16,5653,371,Capsule
76,7.60,173.50,5805,376,Capsule
77,7.70,203.48,6011,381,Capsule
78,7.80,209.34,6211,386,Capsule
