Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
229,22.90,117.43,65768,1141,Capsule
230,23.00,116.93,66375,1146,Capsule
231,23.10,116.38,66956,1151,Capsule
232,23.20,116.81,67592,1156,Capsule
233,23.30,116.17,68204,1161,Capsule
234,23.40,116.69,68765,1166,Capsule
235,23.50,115.95,69367,1171,Capsule
236,23.60,115.07,69905,1176,Capsule
237,23.70,115.95,70472,1181,Capsule
238,23.80,116.19,71131,1186,Capsule
239,23.90,115.94,71764,1191,Capsule
240,24.00,116.04,72456,1196,Capsule
241,24.10,115.30,72995,1201,Capsule
242,24.20,113.95,73619,1206,Capsule
243,24.30,113.85,74155,1211,Capsule
244,24.40,113.42,74787,1216,Capsule
245,24.50,112.82,75399,1221,Capsule
246,24.60,113.04,76138,1226,Capsule
247,24.70,112.38,76821,1231,Capsule
248,24.80,113.23,77496,1236,Capsule
249,24.90,113.02,78105,1241,Capsule
250,25.00,112.40,78797,1246,Capsule
251,25.10,112.55,79383,1251,Capsule
252,25.20,112.15,80004,1256,Capsule
253,25.30,112.01,80555,1261,Capsule
254,25.40,112.19,81151,1266,Capsule
255,25.50,111.46,81803,1271,Capsule
256,25.60,109.93,82511,1276,Capsule
257,25.70,107.16,83198,1281,Capsule
258,25.80,104.33,83832,1286,Capsule
259,25.90,103.06,84409,1291,Capsule
260,26.00,103.12,85069,1296,Capsule
261,26.10,102.63,85702,1301,Capsule
262,26.20,101.07,86350,1306,Capsule
