Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0.10,50.00,0,1,Capsule
2,0.20,147.50,2,6,Capsule
3,0.30,189.23,2,11,Capsule
4,0.40,200.67,2,16,Capsule
5,0.50,209.64,2,21,Capsule
6,0.60,211.20,4,26,Capsule
7,0.70,218.19,6,31,Capsule
8,0.80,221.68,6,36,Capsule
9,0.90,223.84,8,41,Capsule
10,1.00,223.49,12,46,Capsule
11,1.10,222.65,12,51,Capsule
12,1.20,224.11,16,56,Capsule
13,1.30,222.96,24,61,Capsule
14,1.40,227.41,26,66,Capsule
15,1.50,231.83,30,71,Capsule
16,1.60,234.85,42,76,Capsule
17,1.70,237.37,50,81,Capsule
18,1.80,239.30,50,86,Capsule
19,1.90,241.44,52,91,Capsule
20,2.00,238.13,56,96,Capsule
21,2.10,239.94,60,101,Capsule
22,2.20,240.83,69,106,Capsule
23,2.30,243.96,75,111,Capsule
24,2.40,246.67,92,116,Capsule
25,2.50,247.53,109,121,Capsule
26,2.60,241.99,126,126,Capsule
27,2.70,243.57,147,131,Capsule
28,2.80,240.74,188,136,Capsule
29,2.90,238.97,217,141,Capsule
30,3.00,236.60,249,146,Capsule
31,3.10,237.30,273,151,Capsule
32,3.20,237.80,318,156,Capsule
33,3.30,236.09,361,161,Capsule
34,3.40,235.78,420,166,Capsule
35,3.50,236.95,495,171,Capsule
36,3.60,233.21,580,176,Capsule
37,3.70,234.26,656,181,Capsule
38,3.80,235.74,747,186,Capsule
39,3.90,235.70,829,191,Capsule
40,4.00,236.22,924,196,Capsule
41,4.10,237.25,1017,201,Capsule
42,4.20,237.30,1120,206,Capsule
43,4.30,237.67,1218,211,Capsule
44,4.40,237.97,1318,216,Capsule
45,4.50,238.13,1413,221,Capsule
46,4.60,238.33,1502,226,Capsule
47,4.70,238.63,1581,231,Capsule
48,4.80,238.83,1680,236,Capsule
49,4.90,240.00,1777,241,Capsule
50,5.00,239.77,1876,246,Capsule
51,5.10,239.80,1946,251,Capsule
52,5.20,240.18,2052,256,Capsule
53,5.30,240.63,2177,261,Capsule
54,5.40,241.06,2284,266,Capsule
55,5.50,241.02,2374,271,Capsule
56,5.60,240.84,2515,276,Capsule
57,5.70,241.31,2643,281,Capsule
58,5.80,241.36,2775,286,Capsule
59,5.90,239.18,2901,291,Capsule
60,6.00,238.12,3044,296,Capsule
61,6.10,237.15,3185,301,Capsule
62,6.20,235.70,3325,306,Capsule
63,6.30,235.15,3461,311,Capsule
64,6.40,234.38,3610,316,Capsule
65,6.50,232.69,3781,321,Capsule
66,6.60,231.86,3946,326,Capsule
67,6.70,230.08,4081,331,Capsule
68,6.80,229.38,4234,336,Capsule
69,6.90,228.81,4422,341,Capsule
70,7.00,228.41,4570,346,Capsule
71,7.10,227.68,4744,351,Capsule
72,7.20,226.66,4923,356,Capsule
73,7.30,226.27,5103,361,Capsule
74,7.40,225.89,5261,366,Capsule
75,7.50,225.35,5425,371,Capsule
76,7.60,223.16,5614,376,Capsule
77,7.70,220.95,5824,381,Capsule
78,7.80,218.83,6027,386,Capsule
79,7.90,216.71,6207,391,Capsule
80,8.00,214.94,6421,396,Capsule
81,8.10,213.80,6617,401,Capsule
82,8.20,212.29,6842,406,Capsule
83,8.30,211.67,7054,411,Capsule
84,8.40,211.82,7281,416,Capsule
85,8.50,211.64,7543,421,Capsule
86,8.60,211.09,7778,426,Capsule
87,8.70,211.03,8003,431,Capsule
88,8.80,211.40,8208,436,Capsule
89,8.90,211.11,8396,441,Capsule
90,9.00,210.47,8626,446,Capsule
91,9.10,210.06,8855,451,Capsule
92,9.20,209.68,9109,456,Capsule
93,9.30,209.36,9350,461,Capsule
94,9.40,209.15,9625,466,Capsule
95,9.50,209.17,9870,471,Capsule
96,9.60,208.93,10134,476,Capsule
97,9.70,208.47,10349,481,Capsule
98,9.80,208.98,10611,486,Capsule
99,9.90,208.61,10819,491,Capsule
100,10.00,208.21,11046,496,Capsule
101,10.10,208.47,11253,501,Capsule
102,10.20,208.59,11593,506,Capsule
103,10.30,208.67,11871,511,Capsule
104,10.40,208.57,12128,516,Capsule
105,10.50,208.20,12430,521,Capsule
106,10.60,208.33,12754,526,Capsule
107,10.70,208.15,12992,531,Capsule
108,10.80,207.67,13245,536,Capsule
109,10.90,207.52,13503,541,Capsule
110,11.00,207.00,13762,546,Capsule
111,11.10,206.20,14091,551,Capsule
112,11.20,205.87,14406,556,Capsule
113,11.30,205.46,14749,561,Capsule
114,11.40,205.12,15016,566,Capsule
115,11.50,205.10,15273,571,Capsule
116,11.60,204.07,15527,576,Capsule
117,11.70,203.69,15785,581,Capsule
118,11.80,203.55,16081,586,Capsule
119,11.90,203.35,16395,591,Capsule
120,12.00,203.19,16728,596,Capsule
121,12.10,202.86,17074,601,Capsule
122,12.20,202.71,17396,606,Capsule
123,12.30,202.41,17670,611,Capsule
124,12.40,202.19,17984,616,Capsule
125,12.50,201.78,18284,621,Capsule
126,12.60,201.43,18608,626,Capsule
127,12.70,201.28,18971,631,Capsule
128,12.80,200.81,19334,636,Capsule
129,12.90,200.63,19654,641,Capsule
130,13.00,200.23,20015,646,Capsule
131,13.10,199.75,20322,651,Capsule
132,13.20,199.57,20661,656,Capsule
133,13.30,199.39,20956,661,Capsule
134,13.40,199.00,21276,666,Capsule
135,13.50,198.85,21590,671,Capsule
136,13.60,198.78,21950,676,Capsule
137,13.70,198.32,22252,681,Capsule
138,13.80,198.19,22660,686,Capsule
139,13.90,197.96,23024,691,Capsule
140,14.00,197.62,23355,696,Capsule
141,14.10,197.54,23689,701,Capsule
142,14.20,197.18,24001,706,Capsule
143,14.30,197.06,24305,711,Capsule
144,14.40,196.78,24638,716,Capsule
145,14.50,196.51,25055,721,Capsule
146,14.60,196.32,25456,726,Capsule
147,14.70,196.29,25757,731,Capsule
148,14.80,195.99,26112,736,Capsule
149,14.90,195.84,26488,741,Capsule
150,15.00,195.75,26902,746,Capsule
151,15.10,195.61,27272,751,Capsule
152,15.20,195.48,27644,756,Capsule
153,15.30,195.37,28048,761,Capsule
154,15.40,194.99,28461,766,Capsule
155,15.50,194.91,28905,771,Capsule
156,15.60,194.70,29308,776,Capsule
157,15.70,194.35,29721,781,Capsule
158,15.80,194.27,30098,786,Capsule
159,15.90,194.11,30486,791,Capsule
160,16.00,193.70,30902,796,Capsule
161,16.10,193.60,31284,801,Capsule
162,16.20,193.47,31660,806,Capsule
163,16.30,193.34,32116,811,Capsule
164,16.40,193.00,32571,816,Capsule
165,16.50,192.65,32992,821,Capsule
166,16.60,192.43,33420,826,Capsule
167,16.70,192.29,33787,831,Capsule
168,16.80,192.10,34198,836,Capsule
169,16.90,191.92,34596,841,Capsule
170,17.00,191.76,34983,846,Capsule
171,17.10,191.39,35431,851,Capsule
172,17.20,191.25,35861,856,Capsule
173,17.30,191.10,36289,861,Capsule
174,17.40,190.86,36773,866,Capsule
175,17.50,190.91,37214,871,Capsule
176,17.60,190.82,37775,876,Capsule
177,17.70,190.80,38231,881,Capsule
178,17.80,190.86,38688,886,Capsule
179,17.90,190.66,39132,891,Capsule
180,18.00,190.53,39618,896,Capsule
181,18.10,190.34,40106,901,Capsule
182,18.20,190.17,40601,906,Capsule
183,18.30,190.16,41109,911,Capsule
184,18.40,190.01,41657,916,Capsule
185,18.50,189.99,42090,921,Capsule
186,18.60,189.79,42561,926,Capsule
187,18.70,189.64,43066,931,Capsule
188,18.80,189.50,43536,936,Capsule
189,18.90,189.32,44016,941,Capsule
190,19.00,189.27,44560,946,Capsule
191,19.10,188.94,45077,951,Capsule
192,19.20,188.70,45622,956,Capsule
193,19.30,188.58,46098,961,Capsule
194,19.40,188.06,46590,966,Capsule
195,19.50,187.96,47098,971,Capsule
196,19.60,187.81,47597,976,Capsule
197,19.70,187.63,48025,981,Capsule
198,19.80,187.45,48536,986,Capsule
199,19.90,187.23,49090,991,Capsule
200,20.00,187.12,49670,996,Capsule
201,20.10,187.04,50238,1001,Capsule
202,20.20,186.88,50782,1006,Capsule
203,20.30,186.74,51361,1011,Capsule
204,20.40,186.62,51910,1016,Capsule
205,20.50,186.36,52431,1021,Capsule
206,20.60,186.21,52992,1026,Capsule
207,20.70,186.08,53501,1031,Capsule
208,20.80,185.77,54063,1036,Capsule
209,20.90,185.63,54618,1041,Capsule
210,21.00,185.47,55272,1046,Capsule
211,21.10,185.37,55896,1051,Capsule
