Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,97,2,6,Capsule
3,0,120,2,10,Capsule
4,0,104,2,10,Capsule
5,1,114,2,10,Capsule
6,1,137,2,10,Capsule
7,1,151,2,10,Capsule
8,1,95,2,10,Capsule
9,1,93,2,10,Capsule
10,1,88,2,10,Capsule
11,1,57,2,10,Capsule
12,1,145,2,10,Capsule
13,1,162,2,10,Capsule
14,1,61,2,10,Capsule
15,2,95,2,10,Capsule
16,2,137,2,10,Capsule
17,2,135,2,10,Capsule
18,2,130,2,10,Capsule
19,2,113,2,10,Capsule
20,2,119,4,10,Capsule
21,2,50,5,10,Capsule
22,2,52,9,10,Capsule
23,2,93,11,10,Capsule
24,2,104,19,10,Capsule
25,3,115,31,10,Capsule
26,3,128,42,10,Capsule
27,3,69,49,10,Capsule
28,3,186,54,10,Capsule
29,3,137,60,10,Capsule
30,3,145,63,10,Capsule
31,3,155,64,10,Capsule
32,3,168,70,10,Capsule
33,3,165,75,10,Capsule
34,3,150,79,10,Capsule
