Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,71,2,6,Capsule
3,0,112,2,11,Capsule
4,0,120,2,16,Capsule
5,1,121,2,21,Capsule
6,1,82,4,26,Capsule
7,1,126,6,31,Capsule
8,1,120,6,36,Capsule
9,1,80,8,41,Capsule
10,1,117,12,46,Capsule
11,1,98,12,51,Capsule
12,1,88,16,56,Capsule
13,1,123,24,61,Capsule
14,1,118,26,66,Capsule
15,2,95,30,71,Capsule
16,2,125,42,76,Capsule
17,2,119,50,81,Capsule
18,2,137,50,86,Capsule
19,2,120,52,91,Capsule
20,2,99,55,96,Capsule
21,2,118,60,101,Capsule
22,2,116,69,106,Capsule
23,2,94,75,111,Capsule
24,2,117,92,116,Capsule
25,3,124,111,121,Capsule
26,3,89,128,126,Capsule
27,3,120,149,131,Capsule
28,3,116,191,136,Capsule
29,3,99,221,141,Capsule
30,3,110,252,146,Capsule
31,3,111,286,151,Capsule
32,3,112,331,156,Capsule
33,3,113,368,161,Capsule
34,3,107,436,166,Capsule
35,3,127,503,171,Capsule
36,4,110,590,176,Capsule
37,4,95,656,181,Capsule
38,4,83,761,186,Capsule
39,4,87,839,191,Capsule
40,4,53,929,196,Capsule
41,4,80,1047,201,Capsule
42,4,84,1133,206,Capsule
43,4,114,1267,211,Capsule
44,4,118,1362,216,Capsule
45,4,105,1449,221,Capsule
46,5,85,1545,226,Capsule
47,5,92,1628,231,Capsule
48,5,95,1696,236,Capsule
49,5,124,1783,241,Capsule
50,5,106,1878,246,Capsule
51,5,83,1985,251,Capsule
52,5,100,2094,256,Capsule
53,5,108,2222,261,Capsule
54,5,84,2341,266,Capsule
55,5,108,2476,271,Capsule
56,6,94,2586,276,Capsule
57,6,89,2736,281,Capsule
58,6,115,2866,286,Capsule
59,6,92,2999,291,Capsule
60,6,98,3126,296,Capsule
61,6,106,3269,301,Capsule
62,6,90,3416,306,Capsule
63,6,104,3582,311,Capsule
64,6,102,3718,316,Capsule
65,6,72,3865,321,Capsule
66,7,104,4011,326,Capsule
67,7,96,4165,331,Capsule
68,7,73,4299,336,Capsule
69,7,96,4456,341,Capsule
70,7,101,4612,346,Capsule
71,7,80,4800,351,Capsule
72,7,94,4971,356,Capsule
73,7,91,5116,361,Capsule
74,7,84,5291,366,Capsule
75,7,86,5454,371,Capsule
76,8,96,5641,376,Capsule
77,8,104,5875,381,Capsule
78,8,72,6058,386,Capsule
79,8,96,6208,391,Capsule
80,8,104,6451,396,Capsule
81,8,101,6688,401,Capsule
82,8,71,6874,406,Capsule
83,8,84,7027,411,Capsule
84,8,70,7248,416,Capsule
85,8,65,7508,421,Capsule
86,9,87,7704,426,Capsule
87,9,73,7930,431,Capsule
88,9,79,8187,436,Capsule
89,9,98,8395,441,Capsule
90,9,61,8602,446,Capsule
91,9,77,8843,451,Capsule
92,9,93,9082,456,Capsule
93,9,54,9302,461,Capsule
94,9,72,9603,466,Capsule
95,10,74,9886,471,Capsule
96,10,60,10168,476,Capsule
97,10,88,10396,481,Capsule
98,10,86,10694,486,Capsule
99,10,69,10900,491,Capsule
100,10,103,11174,496,Capsule
101,10,85,11435,501,Capsule
102,10,66,11703,506,Capsule
103,10,94,11999,511,Capsule
104,10,86,12266,516,Capsule
105,11,65,12523,521,Capsule
