Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
143,14,752,27089,711,Mesh
144,14,857,27533,716,Mesh
145,15,801,27934,721,Mesh
146,15,836,28352,726,Mesh
147,15,722,28783,731,Mesh
148,15,680,29184,736,Mesh
149,15,791,29575,741,Mesh
150,15,660,30053,746,Mesh
151,15,686,30432,751,Mesh
152,15,545,30843,756,Mesh
153,15,620,31259,761,Mesh
154,15,611,31689,766,Mesh
155,16,545,32103,771,Mesh
156,16,583,32539,776,Mesh
157,16,555,32980,781,Mesh
158,16,612,33380,786,Mesh
159,16,528,33861,791,Mesh
160,16,549,34241,796,Mesh
161,16,733,34595,801,Mesh
162,16,773,35020,806,Mesh
163,16,746,35397,811,Mesh
164,16,716,35906,816,Mesh
165,17,734,36417,821,Mesh
166,17,626,36787,826,Mesh
167,17,727,37238,831,Mesh
168,17,740,37701,836,Mesh
169,17,612,38133,841,Mesh
170,17,613,38659,846,Mesh
171,17,717,39131,851,Mesh
172,17,659,39620,856,Mesh
173,17,669,40034,861,Mesh
174,17,697,40591,866,Mesh
175,18,679,41160,871,Mesh
176,18,656,41745,876,Mesh
177,18,655,42330,881,Mesh
178,18,642,42820,886,Mesh
179,18,613,43350,891,Mesh
180,18,628,43853,896,Mesh
181,18,616,44350,901,Mesh
182,18,637,44825,906,Mesh
183,18,540,45389,911,Mesh
184,18,633,45926,916,Mesh
185,19,624,46371,921,Mesh
186,19,521,46903,926,Mesh
187,19,552,47381,931,Mesh
188,19,524,47891,936,Mesh
189,19,535,48331,941,Mesh
190,19,446,48856,946,Mesh
191,19,484,49355,951,Mesh
192,19,466,49874,956,Mesh
193,19,551,50415,961,Mesh
194,19,508,50955,966,Mesh
195,20,608,51544,971,Mesh
196,20,560,52082,976,Mesh
197,20,625,52681,981,Mesh
198,20,619,53237,986,Mesh
199,20,549,53732,991,Mesh
200,20,563,54257,996,Mesh
201,20,551,54854,1001,Mesh
202,20,607,55476,1006,Mesh
203,20,594,56154,1011,Mesh
204,20,582,56727,1016,Mesh
205,21,593,57287,1021,Mesh
206,21,475,57889,1026,Mesh
207,21,587,58522,1031,Mesh
208,21,513,59119,1036,Mesh
209,21,569,59722,1041,Mesh
210,21,500,60255,1046,Mesh
211,21,528,60837,1051,Mesh
212,21,606,61467,1056,Mesh
213,21,605,62071,1061,Mesh
214,21,421,62644,1066,Mesh
215,22,472,63248,1071,Mesh
216,22,485,63848,1076,Mesh
217,22,583,64396,1081,Mesh
218,22,553,64904,1086,Mesh
219,22,509,65408,1091,Mesh
220,22,442,65961,1096,Mesh
221,22,490,66575,1101,Mesh
222,22,418,67173,1106,Mesh
223,22,465,67805,1111,Mesh
224,22,405,68313,1116,Mesh
225,23,450,68922,1121,Mesh
226,23,474,69565,1126,Mesh
227,23,530,70236,1131,Mesh
228,23,489,70852,1136,Mesh
229,23,529,71449,1141,Mesh
230,23,526,72059,1146,Mesh
231,23,550,72681,1151,Mesh
232,23,459,73271,1156,Mesh
233,23,484,73820,1161,Mesh
234,23,507,74400,1166,Mesh
235,24,451,75056,1171,Mesh
236,24,448,75603,1176,Mesh
237,24,515,76282,1181,Mesh
238,24,456,76952,1186,Mesh
239,24,521,77647,1191,Mesh
240,24,470,78380,1196,Mesh
241,24,567,78972,1201,Mesh
242,24,430,79695,1206,Mesh
243,24,524,80337,1211,Mesh
244,24,465,81068,1216,Mesh
245,25,396,81715,1221,Mesh
246,25,490,82374,1226,Mesh
247,25,339,83021,1231,Mesh
248,25,424,83667,1236,Mesh
249,25,501,84331,1241,Mesh
250,25,457,84991,1246,Mesh
251,25,488,85671,1251,Mesh
252,25,422,86323,1256,Mesh
253,25,393,87014,1261,Mesh
254,25,480,87739,1266,Mesh
255,26,464,88421,1271,Mesh
256,26,509,89180,1276,Mesh
257,26,440,89924,1281,Mesh
258,26,459,90538,1286,Mesh
259,26,437,91151,1291,Mesh
260,26,530,91804,1296,Mesh
261,26,485,92524,1301,Mesh
262,26,465,93186,1306,Mesh
263,26,457,93880,1311,Mesh
264,26,479,94612,1316,Mesh
265,27,440,95340,1321,Mesh
266,27,457,96119,1326,Mesh
267,27,469,96879,1331,Mesh
268,27,477,97565,1336,Mesh
269,27,463,98304,1341,Mesh
270,27,471,99028,1346,Mesh
271,27,422,99710,1351,Mesh
272,27,389,100510,1356,Mesh
273,27,427,101226,1361,Mesh
274,27,469,101950,1366,Mesh
275,28,464,102656,1371,Mesh
276,28,472,103394,1376,Mesh
277,28,420,104149,1381,Mesh
278,28,429,104893,1386,Mesh
279,28,430,105649,1391,Mesh
280,28,279,106312,1396,Mesh
281,28,428,107021,1401,Mesh
282,28,428,107717,1406,Mesh
283,28,437,108424,1411,Mesh
284,28,453,109205,1416,Mesh
285,29,474,109916,1421,Mesh
286,29,442,110618,1426,Mesh
287,29,364,111310,1431,Mesh
288,29,388,112119,1436,Mesh
289,29,404,112882,1441,Mesh
290,29,449,113659,1446,Mesh
291,29,457,114429,1451,Mesh
292,29,434,115318,1456,Mesh
293,29,392,116135,1461,Mesh
294,29,437,116855,1466,Mesh
295,30,409,117564,1471,Mesh
296,30,509,118361,1476,Mesh
297,30,409,119128,1481,Mesh
298,30,386,119897,1486,Mesh
299,30,417,120666,1491,Mesh
300,30,432,121424,1496,Mesh
301,30,423,122170,1501,Mesh
302,30,364,122894,1506,Mesh
303,30,421,123659,1511,Mesh
304,30,407,124348,1516,Mesh
305,31,431,125117,1521,Mesh
306,31,420,125937,1526,Mesh
307,31,323,126709,1531,Mesh
308,31,424,127498,1536,Mesh
309,31,408,128203,1541,Mesh
310,31,401,129079,1546,Mesh
311,31,402,129924,1551,Mesh
312,31,392,130753,1556,Mesh
313,31,412,131509,1561,Mesh
314,31,389,132336,1566,Mesh
315,32,394,133086,1571,Mesh
316,32,395,133852,1576,Mesh
317,32,391,134646,1581,Mesh
318,32,395,135415,1586,Mesh
319,32,386,136174,1591,Mesh
320,32,380,137067,1596,Mesh
321,32,394,137884,1601,Mesh
322,32,409,138733,1606,Mesh
323,32,382,139629,1611,Mesh
324,32,385,140410,1616,Mesh
325,33,368,141285,1621,Mesh
326,33,407,142165,1626,Mesh
327,33,388,143137,1631,Mesh
328,33,366,144033,1636,Mesh
329,33,413,144865,1641,Mesh
330,33,394,145678,1646,Mesh
331,33,319,146465,1651,Mesh
332,33,397,147196,1656,Mesh
333,33,325,148034,1661,Mesh
334,33,351,148820,1666,Mesh
335,34,346,149681,1671,Mesh
336,34,370,150559,1676,Mesh
337,34,343,151457,1681,Mesh
338,34,372,152398,1686,Mesh
339,34,345,153386,1691,Mesh
340,34,385,154237,1696,Mesh
341,34,380,155141,1701,Mesh
342,34,356,155960,1706,Mesh
343,34,355,156848,1711,Mesh
344,34,348,157725,1716,Mesh
345,35,409,158681,1721,Mesh
346,35,324,159550,1726,Mesh
347,35,357,160407,1731,Mesh
348,35,368,161266,1736,Mesh
349,35,363,162305,1741,Mesh
350,35,345,163175,1746,Mesh
351,35,361,164082,1751,Mesh
352,35,351,164983,1756,Mesh
353,35,346,165893,1761,Mesh
354,35,352,166921,1766,Mesh
355,36,336,167930,1771,Mesh
356,36,328,168864,1776,Mesh
357,36,323,169735,1781,Mesh
358,36,346,170593,1786,Mesh
359,36,350,171540,1791,Mesh
360,36,332,172429,1796,Mesh
361,36,315,173340,1801,Mesh
362,36,363,174289,1806,Mesh
363,36,355,175238,1811,Mesh
364,36,339,176200,1816,Mesh
365,37,351,177186,1821,Mesh
366,37,152,178141,1826,Mesh
367,37,347,179092,1831,Mesh
368,37,317,180013,1836,Mesh
369,37,325,180977,1841,Mesh
370,37,282,181889,1846,Mesh
371,37,161,182849,1851,Mesh
372,37,251,183859,1856,Mesh
373,37,258,184923,1861,Mesh
374,37,189,185986,1866,Mesh
375,38,179,186934,1871,Mesh
376,38,238,187939,1876,Mesh
377,38,177,188919,1881,Mesh
378,38,182,189889,1886,Mesh
379,38,164,190824,1891,Mesh
380,38,186,191701,1896,Mesh
381,38,187,192693,1901,Mesh
382,38,213,193637,1906,Mesh
383,38,207,194559,1911,Mesh
384,38,184,195522,1916,Mesh
385,38,193,196560,1921,Mesh
386,39,167,197502,1926,Mesh
387,39,181,198432,1931,Mesh
388,39,144,199291,1936,Mesh
389,39,173,200265,1941,Mesh
390,39,162,201299,1946,Mesh
391,39,171,202228,1951,Mesh
392,39,179,203237,1956,Mesh
393,39,152,204273,1961,Mesh
394,39,144,205327,1966,Mesh
395,39,137,206287,1971,Mesh
396,40,176,207286,1976,Mesh
397,40,124,208188,1981,Mesh
398,40,172,209135,1986,Mesh
399,40,147,210196,1991,Mesh
400,40,151,211312,1996,Mesh
401,40,143,212308,2001,Mesh
402,40,178,213332,2006,Mesh
403,40,171,214392,2011,Mesh
404,40,127,215353,2016,Mesh
405,40,130,216373,2021,Mesh
406,41,170,217347,2026,Mesh
407,41,186,218310,2031,Mesh
408,41,166,219305,2036,Mesh
409,41,187,220387,2041,Mesh
410,41,147,221414,2046,Mesh
411,41,178,222514,2051,Mesh
412,41,137,223512,2056,Mesh
413,41,162,224480,2061,Mesh
414,41,141,225494,2066,Mesh
415,41,180,226443,2071,Mesh
416,42,141,227521,2076,Mesh
417,42,132,228508,2081,Mesh
418,42,143,229522,2086,Mesh
419,42,130,230641,2091,Mesh
420,42,125,231807,2096,Mesh
421,42,163,232839,2101,Mesh
422,42,132,233964,2106,Mesh
423,42,122,234968,2111,Mesh
424,42,166,236020,2116,Mesh
425,42,137,237019,2121,Mesh
426,43,134,238105,2126,Mesh
427,43,151,239206,2131,Mesh
428,43,169,240369,2136,Mesh
429,43,174,241565,2141,Mesh
430,43,127,242691,2146,Mesh
431,43,177,243715,2151,Mesh
432,43,156,244847,2156,Mesh
433,43,126,245844,2161,Mesh
434,43,147,246864,2166,Mesh
435,43,159,247934,2171,Mesh
436,44,142,249005,2176,Mesh
437,44,125,250082,2181,Mesh
438,44,151,251154,2186,Mesh
439,44,160,252218,2191,Mesh
440,44,126,253259,2196,Mesh
441,44,94,254282,2201,Mesh
442,44,172,255297,2206,Mesh
443,44,176,256419,2211,Mesh
444,44,129,257597,2216,Mesh
445,44,127,258766,2221,Mesh
446,45,154,259936,2226,Mesh
447,45,173,260946,2231,Mesh
448,45,167,261918,2236,Mesh
449,45,171,262947,2241,Mesh
450,45,171,264003,2246,Mesh
451,45,179,264996,2251,Mesh
452,45,176,266036,2256,Mesh
453,45,173,267163,2261,Mesh
454,45,125,268386,2266,Mesh
455,45,166,269454,2271,Mesh
456,46,142,270542,2276,Mesh
457,46,125,271722,2281,Mesh
458,46,133,272874,2286,Mesh
459,46,170,274014,2291,Mesh
460,46,178,275077,2296,Mesh
461,46,144,276113,2301,Mesh
462,46,125,277263,2306,Mesh
463,46,120,278385,2311,Mesh
464,46,123,279444,2316,Mesh
465,46,170,280458,2321,Mesh
466,47,160,281502,2326,Mesh
467,47,143,282580,2331,Mesh
468,47,126,283586,2336,Mesh
469,47,131,284658,2341,Mesh
470,47,135,285795,2346,Mesh
471,47,139,287009,2351,Mesh
472,47,134,288175,2356,Mesh
473,47,133,289448,2361,Mesh
474,47,122,290749,2366,Mesh
475,47,117,291951,2371,Mesh
476,48,136,293066,2376,Mesh
477,48,133,294097,2381,Mesh
478,48,131,295174,2386,Mesh
479,48,108,296308,2391,Mesh
480,48,111,297520,2396,Mesh
481,48,117,298659,2401,Mesh
482,48,115,299883,2406,Mesh
483,48,135,301058,2411,Mesh
484,48,143,302199,2416,Mesh
485,48,109,303314,2421,Mesh
486,49,137,304449,2426,Mesh
487,49,113,305536,2431,Mesh
488,49,131,306613,2436,Mesh
489,49,125,307789,2441,Mesh
490,49,84,309037,2446,Mesh
491,49,133,310279,2451,Mesh
492,49,121,311506,2456,Mesh
493,49,115,312631,2461,Mesh
494,49,134,313724,2466,Mesh
495,49,118,314901,2471,Mesh
496,50,165,316021,2476,Mesh
497,50,158,317209,2481,Mesh
498,50,164,318448,2486,Mesh
499,50,80,319717,2491,Mesh
500,50,126,321062,2496,Mesh
501,50,127,322295,2501,Mesh
502,50,122,323503,2506,Mesh
503,50,125,324735,2511,Mesh
504,50,127,325991,2516,Mesh
505,50,114,327122,2521,Mesh
506,51,114,328263,2526,Mesh
507,51,157,329505,2531,Mesh
508,51,153,330792,2536,Mesh
509,51,75,332172,2541,Mesh
510,51,160,333488,2546,Mesh
511,51,117,334727,2551,Mesh
512,51,113,336047,2556,Mesh
513,51,100,337255,2561,Mesh
514,51,114,338437,2566,Mesh
515,51,125,339688,2571,Mesh
516,52,75,340984,2576,Mesh
517,52,118,342187,2581,Mesh
518,52,106,343525,2586,Mesh
519,52,122,344815,2591,Mesh
520,52,156,346087,2596,Mesh
521,52,110,347306,2601,Mesh
522,52,99,348568,2606,Mesh
523,52,109,349729,2611,Mesh
524,52,126,350955,2616,Mesh
525,52,121,352168,2621,Mesh
526,53,127,353559,2626,Mesh
527,53,80,354829,2631,Mesh
528,53,82,356109,2636,Mesh
529,53,108,357401,2641,Mesh
530,53,120,358667,2646,Mesh
531,53,79,359945,2651,Mesh
532,53,116,361259,2656,Mesh
533,53,128,362593,2661,Mesh
534,53,79,363981,2666,Mesh
535,53,121,365269,2671,Mesh
536,54,125,366519,2676,Mesh
537,54,123,367781,2681,Mesh
538,54,115,369178,2686,Mesh
539,54,116,370583,2691,Mesh
540,54,109,371998,2696,Mesh
541,54,113,373344,2701,Mesh
542,54,118,374670,2706,Mesh
543,54,106,375883,2711,Mesh
544,54,100,377193,2716,Mesh
545,54,109,378511,2721,Mesh
546,55,102,379809,2726,Mesh
547,55,119,381173,2731,Mesh
548,55,107,382515,2736,Mesh
549,55,61,383789,2741,Mesh
550,55,83,385016,2746,Mesh
551,55,120,386297,2751,Mesh
552,55,113,387545,2756,Mesh
553,55,104,388894,2761,Mesh
554,55,106,390323,2766,Mesh
555,55,74,391674,2771,Mesh
556,56,116,393039,2776,Mesh
557,56,97,394319,2781,Mesh
558,56,104,395611,2786,Mesh
559,56,107,396762,2791,Mesh
560,56,94,398066,2796,Mesh
561,56,81,399434,2801,Mesh
562,56,68,400929,2806,Mesh
563,56,93,402273,2811,Mesh
564,56,101,403681,2816,Mesh
565,56,105,405054,2821,Mesh
566,57,112,406343,2826,Mesh
567,57,77,407636,2831,Mesh
568,57,73,408923,2836,Mesh
569,57,98,410205,2841,Mesh
570,57,108,411572,2846,Mesh
571,57,93,412961,2851,Mesh
572,57,94,414340,2856,Mesh
573,57,78,415729,2861,Mesh
574,57,103,417022,2866,Mesh
575,57,72,418301,2871,Mesh
576,58,95,419589,2876,Mesh
577,58,82,421001,2881,Mesh
578,58,103,422452,2886,Mesh
579,58,108,423861,2891,Mesh
580,58,77,425289,2896,Mesh
581,58,67,426765,2901,Mesh
582,58,93,428220,2906,Mesh
583,58,97,429610,2911,Mesh
584,58,112,430986,2916,Mesh
585,58,71,432397,2921,Mesh
586,59,100,433737,2926,Mesh
587,59,80,435158,2931,Mesh
588,59,72,436669,2936,Mesh
589,59,92,438137,2941,Mesh
590,59,114,439476,2946,Mesh
591,59,89,440826,2951,Mesh
592,59,43,442155,2956,Mesh
593,59,59,443433,2961,Mesh
594,59,92,444791,2966,Mesh
595,59,115,446146,2971,Mesh
596,60,116,447474,2976,Mesh
597,60,108,448894,2981,Mesh
598,60,74,450364,2986,Mesh
599,60,76,451704,2991,Mesh
600,60,71,453253,2996,Mesh
601,60,71,454794,3001,Mesh
602,60,71,456275,3006,Mesh
603,60,101,457604,3011,Mesh
604,60,61,458886,3016,Mesh
605,60,102,460284,3021,Mesh
606,61,110,461693,3026,Mesh
607,61,71,463211,3031,Mesh
608,61,70,464671,3036,Mesh
609,61,70,465987,3041,Mesh
610,61,110,467417,3046,Mesh
611,61,134,468811,3051,Mesh
612,61,150,470201,3056,Mesh
613,61,143,471560,3061,Mesh
614,61,171,472942,3066,Mesh
615,61,143,474382,3071,Mesh
616,62,180,475866,3076,Mesh
617,62,187,477342,3081,Mesh
618,62,181,478878,3086,Mesh
619,62,185,480439,3091,Mesh
620,62,145,481953,3096,Mesh
621,62,188,483401,3101,Mesh
622,62,135,484673,3106,Mesh
623,62,165,486062,3111,Mesh
624,62,179,487459,3116,Mesh
625,62,143,489064,3121,Mesh
626,63,133,490587,3126,Mesh
627,63,192,492152,3131,Mesh
628,63,121,493599,3136,Mesh
629,63,197,495016,3141,Mesh
630,63,145,496489,3146,Mesh
631,63,187,497881,3151,Mesh
632,63,168,499274,3156,Mesh
633,63,129,500693,3161,Mesh
634,63,139,502257,3166,Mesh
635,63,180,503853,3171,Mesh
636,64,178,505335,3176,Mesh
637,64,141,506817,3181,Mesh
638,64,129,508205,3186,Mesh
639,64,133,509510,3191,Mesh
640,64,139,510953,3196,Mesh
641,64,184,512407,3201,Mesh
642,64,111,513835,3206,Mesh
643,64,175,515305,3211,Mesh
644,64,125,516850,3216,Mesh
645,64,143,518424,3221,Mesh
646,65,134,519932,3226,Mesh
647,65,129,521367,3231,Mesh
648,65,135,522662,3236,Mesh
649,65,143,523958,3241,Mesh
650,65,139,525250,3246,Mesh
651,65,141,526677,3251,Mesh
652,65,128,528194,3256,Mesh
653,65,138,529657,3261,Mesh
654,65,121,531098,3266,Mesh
655,65,127,532536,3271,Mesh
656,66,140,533974,3276,Mesh
657,66,141,535394,3281,Mesh
658,66,132,536785,3286,Mesh
659,66,129,538179,3291,Mesh
660,66,127,539627,3296,Mesh
661,66,164,541139,3301,Mesh
662,66,129,542715,3306,Mesh
663,66,117,544316,3311,Mesh
664,66,130,545884,3316,Mesh
665,66,117,547413,3321,Mesh
666,67,166,548922,3326,Mesh
667,67,168,550310,3331,Mesh
668,67,122,551838,3336,Mesh
669,67,167,553336,3341,Mesh
670,67,140,554935,3346,Mesh
671,67,135,556408,3351,Mesh
672,67,129,557972,3356,Mesh
673,67,123,559647,3361,Mesh
674,67,168,561274,3366,Mesh
675,67,126,562765,3371,Mesh
676,68,135,564174,3376,Mesh
677,68,117,565711,3381,Mesh
678,68,120,567257,3386,Mesh
679,68,114,568854,3391,Mesh
680,68,122,570417,3396,Mesh
681,68,117,571890,3401,Mesh
682,68,117,573509,3406,Mesh
683,68,121,575099,3411,Mesh
684,68,120,576753,3416,Mesh
685,68,167,578175,3421,Mesh
686,69,136,579576,3426,Mesh
687,69,159,581157,3431,Mesh
688,69,126,582689,3436,Mesh
689,69,115,584393,3441,Mesh
690,69,126,585929,3446,Mesh
691,69,111,587455,3451,Mesh
692,69,101,588876,3456,Mesh
693,69,118,590371,3461,Mesh
694,69,90,591976,3466,Mesh
695,69,128,593506,3471,Mesh
696,70,118,595123,3476,Mesh
697,70,125,596748,3481,Mesh
698,70,80,598324,3486,Mesh
699,70,110,599983,3491,Mesh
700,70,124,601618,3496,Mesh
701,70,79,603258,3501,Mesh
702,70,115,604725,3506,Mesh
703,70,128,606307,3511,Mesh
704,70,119,607921,3516,Mesh
705,70,119,609503,3521,Mesh
706,71,121,611016,3526,Mesh
707,71,111,612666,3531,Mesh
708,71,115,614353,3536,Mesh
709,71,93,616013,3541,Mesh
710,71,117,617642,3546,Mesh
711,71,119,619237,3551,Mesh
712,71,77,620829,3556,Mesh
713,71,107,622427,3561,Mesh
714,71,113,624022,3566,Mesh
715,71,114,625692,3571,Mesh
716,72,113,627415,3576,Mesh
717,72,112,629092,3581,Mesh
718,72,79,630693,3586,Mesh
719,72,75,632312,3591,Mesh
720,72,114,633975,3596,Mesh
721,72,104,635588,3601,Mesh
722,72,121,637236,3606,Mesh
723,72,79,638855,3611,Mesh
724,72,123,640557,3616,Mesh
725,72,110,642328,3621,Mesh
726,73,75,643996,3626,Mesh
727,73,106,645638,3631,Mesh
728,73,81,647295,3636,Mesh
729,73,79,648869,3641,Mesh
730,73,116,650478,3646,Mesh
731,73,106,652112,3651,Mesh
732,73,105,653830,3656,Mesh
733,73,105,655528,3661,Mesh
734,73,80,657125,3666,Mesh
735,73,116,658764,3671,Mesh
736,74,76,660464,3676,Mesh
737,74,115,662126,3681,Mesh
738,74,119,663562,3686,Mesh
739,74,78,665146,3691,Mesh
740,74,105,666669,3696,Mesh
741,74,71,668302,3701,Mesh
742,74,72,670064,3706,Mesh
743,74,100,671702,3711,Mesh
744,74,72,673437,3716,Mesh
745,74,77,675075,3721,Mesh
746,75,95,676584,3726,Mesh
747,75,79,678198,3731,Mesh
748,75,100,679763,3736,Mesh
749,75,74,681362,3741,Mesh
750,75,67,682953,3746,Mesh
751,75,79,684564,3751,Mesh
752,75,91,686272,3756,Mesh
753,75,90,687957,3761,Mesh
754,75,103,689786,3766,Mesh
755,75,98,691527,3771,Mesh
756,76,96,693191,3776,Mesh
757,76,104,694808,3781,Mesh
758,76,100,696531,3786,Mesh
759,76,87,698162,3791,Mesh
760,76,96,699726,3796,Mesh
761,76,73,701541,3801,Mesh
762,76,68,703376,3806,Mesh
763,76,70,705164,3811,Mesh
764,76,89,706943,3816,Mesh
765,76,57,708660,3821,Mesh
766,77,69,710340,3826,Mesh
767,77,62,712012,3831,Mesh
768,77,96,713715,3836,Mesh
769,77,54,715377,3841,Mesh
770,77,61,717161,3846,Mesh
771,77,61,718967,3851,Mesh
772,77,99,720712,3856,Mesh
773,77,72,722386,3861,Mesh
774,77,54,723981,3866,Mesh
775,77,82,725616,3871,Mesh
776,78,95,727367,3876,Mesh
777,78,74,729196,3881,Mesh
778,78,63,730895,3886,Mesh
779,78,90,732584,3891,Mesh
780,78,71,734380,3896,Mesh
781,78,55,736133,3901,Mesh
782,78,57,737945,3906,Mesh
783,78,58,739690,3911,Mesh
784,78,64,741408,3916,Mesh
785,78,85,743162,3921,Mesh
786,79,57,744743,3926,Mesh
787,79,74,746478,3931,Mesh
788,79,55,748229,3936,Mesh
789,79,71,749931,3941,Mesh
790,79,68,751709,3946,Mesh
791,79,84,753415,3951,Mesh
792,79,52,755144,3956,Mesh
793,79,66,756819,3961,Mesh
794,79,66,758539,3966,Mesh
795,79,55,760378,3971,Mesh
796,80,64,762108,3976,Mesh
797,80,86,763891,3981,Mesh
798,80,57,765729,3986,Mesh
799,80,47,767434,3991,Mesh
800,80,51,769009,3996,Mesh
801,80,52,770688,4001,Mesh
802,80,56,772438,4006,Mesh
803,80,67,774163,4011,Mesh
804,80,57,775914,4016,Mesh
805,80,68,777548,4021,Mesh
806,81,65,779208,4026,Mesh
807,81,52,781010,4031,Mesh
808,81,66,782796,4036,Mesh
809,81,91,784655,4041,Mesh
810,81,52,786411,4046,Mesh
811,81,60,788007,4051,Mesh
812,81,57,789724,4056,Mesh
813,81,88,791460,4061,Mesh
814,81,54,793303,4066,Mesh
815,81,55,795169,4071,Mesh
816,82,54,796861,4076,Mesh
817,82,65,798664,4081,Mesh
818,82,64,800355,4086,Mesh
819,82,61,802217,4091,Mesh
820,82,52,803959,4096,Mesh
821,82,64,805715,4101,Mesh
822,82,55,807428,4106,Mesh
823,82,60,809183,4111,Mesh
824,82,50,811040,4116,Mesh
825,82,52,812847,4121,Mesh
826,83,58,814580,4126,Mesh
827,83,51,816287,4131,Mesh
828,83,55,818081,4136,Mesh
829,83,56,819856,4141,Mesh
830,83,54,821523,4146,Mesh
