Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Mesh
2,0,1799,2,6,Mesh
3,0,1800,2,11,Mesh
4,0,1543,2,16,Mesh
5,1,2016,2,21,Mesh
6,1,1725,4,26,Mesh
7,1,1857,6,31,Mesh
8,1,1804,6,36,Mesh
9,1,1409,8,41,Mesh
10,1,1544,12,46,Mesh
11,1,1490,12,51,Mesh
12,1,1379,16,56,Mesh
13,1,1904,24,61,Mesh
14,1,1785,26,66,Mesh
15,2,869,30,71,Mesh
16,2,1032,40,76,Mesh
17,2,975,44,81,Mesh
18,2,934,46,86,Mesh
19,2,1074,46,91,Mesh
20,2,271,53,96,Mesh
21,2,1448,62,101,Mesh
22,2,1232,69,106,Mesh
23,2,1080,76,111,Mesh
24,2,1086,94,116,Mesh
25,3,1175,111,121,Mesh
26,3,1448,134,126,Mesh
27,3,1394,157,131,Mesh
28,3,1386,191,136,Mesh
29,3,1219,206,141,Mesh
30,3,1307,243,146,Mesh
31,3,1175,272,151,Mesh
32,3,1578,334,156,Mesh
33,3,1518,383,161,Mesh
34,3,1502,441,166,Mesh
35,3,1311,513,171,Mesh
36,4,1434,595,176,Mesh
37,4,1265,670,181,Mesh
38,4,1585,752,186,Mesh
39,4,1568,859,191,Mesh
40,4,1497,944,196,Mesh
41,4,1445,1030,201,Mesh
42,4,1339,1141,206,Mesh
43,4,1284,1235,211,Mesh
44,4,1270,1309,216,Mesh
45,4,1353,1434,221,Mesh
46,5,342,1526,226,Mesh
47,5,832,1636,231,Mesh
48,5,843,1746,236,Mesh
49,5,980,1835,241,Mesh
50,5,888,1939,246,Mesh
51,5,753,2020,251,Mesh
52,5,842,2127,256,Mesh
53,5,1094,2250,261,Mesh
54,5,1134,2387,266,Mesh
55,5,1187,2480,271,Mesh
56,6,991,2618,276,Mesh
57,6,1125,2778,281,Mesh
58,6,1085,2911,286,Mesh
59,6,955,3078,291,Mesh
60,6,877,3216,296,Mesh
61,6,1165,3373,301,Mesh
62,6,1212,3520,306,Mesh
63,6,1064,3695,311,Mesh
64,6,933,3886,316,Mesh
65,6,1015,4061,321,Mesh
66,7,1061,4197,326,Mesh
67,7,1001,4357,331,Mesh
68,7,1165,4517,336,Mesh
69,7,1121,4703,341,Mesh
70,7,1190,4871,346,Mesh
71,7,1058,5054,351,Mesh
72,7,1260,5235,356,Mesh
73,7,1131,5447,361,Mesh
74,7,1195,5664,366,Mesh
75,7,1228,5860,371,Mesh
76,8,1223,6043,376,Mesh
77,8,1187,6235,381,Mesh
78,8,1102,6427,386,Mesh
79,8,1255,6641,391,Mesh
80,8,1103,6894,396,Mesh
81,8,733,7133,401,Mesh
82,8,936,7375,406,Mesh
83,8,990,7583,411,Mesh
84,8,697,7851,416,Mesh
85,8,718,8155,421,Mesh
86,9,1015,8424,426,Mesh
87,9,1114,8639,431,Mesh
88,9,1078,8926,436,Mesh
89,9,865,9165,441,Mesh
90,9,868,9426,446,Mesh
91,9,852,9706,451,Mesh
92,9,818,10008,456,Mesh
93,9,935,10266,461,Mesh
94,9,934,10553,466,Mesh
95,10,961,10804,471,Mesh
96,10,962,11084,476,Mesh
97,10,905,11405,481,Mesh
98,10,980,11669,486,Mesh
99,10,1042,11927,491,Mesh
100,10,995,12216,496,Mesh
101,10,942,12512,501,Mesh
102,10,1129,12830,506,Mesh
103,10,978,13129,511,Mesh
104,10,1054,13375,516,Mesh
105,11,961,13730,521,Mesh
106,11,1021,14028,526,Mesh
107,11,953,14340,531,Mesh
108,11,1004,14675,536,Mesh
109,11,967,14950,541,Mesh
110,11,1045,15217,546,Mesh
111,11,1022,15533,551,Mesh
112,11,1057,15868,556,Mesh
113,11,982,16203,561,Mesh
114,11,665,16502,566,Mesh
115,12,731,16820,571,Mesh
116,12,684,17113,576,Mesh
117,12,638,17446,581,Mesh
118,12,813,17804,586,Mesh
119,12,685,18174,591,Mesh
120,12,951,18520,596,Mesh
121,12,959,18818,601,Mesh
122,12,754,19132,606,Mesh
123,12,809,19485,611,Mesh
124,12,869,19810,616,Mesh
125,13,743,20156,621,Mesh
126,13,794,20517,626,Mesh
127,13,800,20929,631,Mesh
128,13,781,21301,636,Mesh
129,13,906,21642,641,Mesh
130,13,912,22008,646,Mesh
131,13,791,22428,651,Mesh
132,13,868,22775,656,Mesh
133,13,849,23137,661,Mesh
134,13,843,23473,666,Mesh
135,14,895,23815,671,Mesh
136,14,882,24194,676,Mesh
137,14,853,24589,681,Mesh
138,14,823,24955,686,Mesh
139,14,790,25385,691,Mesh
140,14,884,25776,696,Mesh
141,14,865,26141,701,Mesh
142,14,827,26470,706,Mesh
143,14,831,26827,711,Mesh
144,14,856,27200,716,Mesh
145,15,608,27590,721,Mesh
146,15,584,28017,726,Mesh
147,15,794,28352,731,Mesh
148,15,714,28697,736,Mesh
149,15,585,29180,741,Mesh
150,15,561,29563,746,Mesh
151,15,620,30006,751,Mesh
152,15,701,30428,756,Mesh
153,15,676,30902,761,Mesh
154,15,805,31393,766,Mesh
155,16,720,31817,771,Mesh
156,16,678,32267,776,Mesh
157,16,731,32763,781,Mesh
158,16,664,33215,786,Mesh
159,16,750,33668,791,Mesh
160,16,715,34163,796,Mesh
161,16,660,34593,801,Mesh
162,16,739,35013,806,Mesh
163,16,722,35388,811,Mesh
164,16,688,35845,816,Mesh
165,17,763,36353,821,Mesh
166,17,762,36809,826,Mesh
167,17,733,37291,831,Mesh
168,17,682,37741,836,Mesh
169,17,791,38221,841,Mesh
170,17,632,38669,846,Mesh
171,17,610,39158,851,Mesh
172,17,689,39646,856,Mesh
173,17,670,40136,861,Mesh
174,17,661,40640,866,Mesh
175,18,640,41085,871,Mesh
