Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Mesh
2,0,1245,2,6,Mesh
3,0,1217,2,11,Mesh
4,0,1270,2,16,Mesh
5,1,1212,2,21,Mesh
6,1,1522,4,26,Mesh
7,1,1606,6,31,Mesh
8,1,1339,6,36,Mesh
9,1,1517,8,41,Mesh
10,1,1303,12,46,Mesh
11,1,1396,12,51,Mesh
12,1,1635,16,56,Mesh
13,1,1522,24,61,Mesh
14,1,1360,26,66,Mesh
15,2,1371,30,71,Mesh
16,2,1447,40,76,Mesh
17,2,1365,44,81,Mesh
18,2,1726,46,86,Mesh
19,2,1389,46,91,Mesh
20,2,1374,54,96,Mesh
21,2,1223,62,101,Mesh
22,2,1695,69,106,Mesh
23,2,1372,76,111,Mesh
24,2,1194,94,116,Mesh
25,3,1265,111,121,Mesh
26,3,1529,134,126,Mesh
27,3,1574,155,131,Mesh
28,3,799,194,136,Mesh
29,3,853,214,141,Mesh
30,3,1074,245,146,Mesh
31,3,829,276,151,Mesh
32,3,936,325,156,Mesh
33,3,1066,375,161,Mesh
34,3,1213,436,166,Mesh
35,3,1132,506,171,Mesh
36,4,890,592,176,Mesh
37,4,1070,658,181,Mesh
38,4,924,764,186,Mesh
39,4,1026,861,191,Mesh
40,4,1445,913,196,Mesh
41,4,1398,996,201,Mesh
42,4,1172,1098,206,Mesh
43,4,1167,1179,211,Mesh
44,4,1011,1282,216,Mesh
45,4,1209,1394,221,Mesh
46,5,1111,1487,226,Mesh
47,5,1174,1595,231,Mesh
48,5,1295,1711,236,Mesh
49,5,1167,1798,241,Mesh
50,5,1335,1914,246,Mesh
51,5,1148,2001,251,Mesh
52,5,1217,2114,256,Mesh
53,5,1234,2214,261,Mesh
54,5,1146,2331,266,Mesh
55,5,1342,2461,271,Mesh
56,6,1049,2607,276,Mesh
57,6,1187,2752,281,Mesh
58,6,1202,2890,286,Mesh
59,6,1213,3029,291,Mesh
60,6,421,3157,296,Mesh
61,6,742,3292,301,Mesh
62,6,901,3439,306,Mesh
63,6,891,3620,311,Mesh
64,6,834,3809,316,Mesh
65,6,739,4000,321,Mesh
66,7,763,4163,326,Mesh
67,7,1235,4283,331,Mesh
68,7,1083,4448,336,Mesh
69,7,980,4629,341,Mesh
70,7,894,4781,346,Mesh
71,7,1030,4978,351,Mesh
72,7,910,5153,356,Mesh
73,7,879,5307,361,Mesh
74,7,1106,5492,366,Mesh
75,7,1024,5673,371,Mesh
76,8,1010,5879,376,Mesh
77,8,923,6080,381,Mesh
78,8,990,6283,386,Mesh
79,8,1005,6467,391,Mesh
80,8,1034,6692,396,Mesh
81,8,953,6914,401,Mesh
82,8,946,7099,406,Mesh
83,8,1154,7325,411,Mesh
84,8,995,7556,416,Mesh
85,8,993,7817,421,Mesh
86,9,945,8061,426,Mesh
87,9,1040,8248,431,Mesh
88,9,1098,8500,436,Mesh
89,9,1058,8741,441,Mesh
90,9,1131,9021,446,Mesh
91,9,1057,9296,451,Mesh
92,9,1135,9573,456,Mesh
93,9,1072,9898,461,Mesh
94,9,797,10151,466,Mesh
95,10,863,10419,471,Mesh
96,10,909,10660,476,Mesh
97,10,823,11000,481,Mesh
98,10,656,11277,486,Mesh
99,10,890,11555,491,Mesh
100,10,1042,11808,496,Mesh
101,10,1011,12118,501,Mesh
102,10,969,12456,506,Mesh
103,10,822,12797,511,Mesh
104,10,904,13087,516,Mesh
105,11,800,13437,521,Mesh
106,11,796,13785,526,Mesh
107,11,795,14059,531,Mesh
108,11,875,14319,536,Mesh
109,11,863,14621,541,Mesh
110,11,991,14923,546,Mesh
111,11,789,15298,551,Mesh
112,11,876,15677,556,Mesh
113,11,773,15997,561,Mesh
114,11,985,16293,566,Mesh
115,12,895,16606,571,Mesh
116,12,914,16887,576,Mesh
117,12,1012,17212,581,Mesh
118,12,875,17572,586,Mesh
119,12,903,17926,591,Mesh
120,12,933,18307,596,Mesh
121,12,888,18664,601,Mesh
122,12,803,19039,606,Mesh
123,12,801,19402,611,Mesh
124,12,987,19727,616,Mesh
125,13,830,20070,621,Mesh
126,13,596,20417,626,Mesh
127,13,764,20816,631,Mesh
128,13,669,21186,636,Mesh
129,13,661,21508,641,Mesh
130,13,725,21866,646,Mesh
131,13,663,22233,651,Mesh
132,13,755,22629,656,Mesh
133,13,829,22991,661,Mesh
134,13,808,23391,666,Mesh
135,14,674,23800,671,Mesh
136,14,836,24153,676,Mesh
137,14,663,24501,681,Mesh
138,14,798,24873,686,Mesh
139,14,777,25258,691,Mesh
140,14,767,25662,696,Mesh
141,14,743,26102,701,Mesh
142,14,808,26454,706,Mesh
143,14,728,26825,711,Mesh
144,14,703,27181,716,Mesh
145,15,692,27572,721,Mesh
146,15,608,27964,726,Mesh
147,15,747,28320,731,Mesh
148,15,787,28653,736,Mesh
149,15,797,29045,741,Mesh
150,15,677,29445,746,Mesh
151,15,750,29830,751,Mesh
152,15,648,30231,756,Mesh
153,15,762,30633,761,Mesh
154,15,712,31089,766,Mesh
155,16,720,31521,771,Mesh
156,16,502,31971,776,Mesh
157,16,540,32402,781,Mesh
158,16,718,32849,786,Mesh
159,16,652,33245,791,Mesh
160,16,519,33644,796,Mesh
161,16,644,34029,801,Mesh
162,16,633,34388,806,Mesh
163,16,607,34817,811,Mesh
164,16,608,35271,816,Mesh
165,17,558,35737,821,Mesh
166,17,591,36255,826,Mesh
167,17,766,36728,831,Mesh
168,17,670,37141,836,Mesh
169,17,678,37600,841,Mesh
170,17,721,38061,846,Mesh
171,17,685,38533,851,Mesh
172,17,681,38947,856,Mesh
173,17,646,39458,861,Mesh
174,17,633,39899,866,Mesh
175,18,656,40447,871,Mesh
176,18,662,40953,876,Mesh
177,18,660,41376,881,Mesh
178,18,659,41867,886,Mesh
179,18,718,42396,891,Mesh
180,18,676,42935,896,Mesh
181,18,669,43488,901,Mesh
182,18,654,44032,906,Mesh
