Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Sphere
2,0,1284,2,6,Sphere
3,0,1551,2,11,Sphere
4,0,1594,2,16,Sphere
5,1,1542,2,21,Sphere
6,1,1431,4,26,Sphere
7,1,1436,6,31,Sphere
8,1,1389,6,36,Sphere
9,1,1547,8,41,Sphere
10,1,1650,12,46,Sphere
11,1,1258,12,51,Sphere
12,1,1358,18,56,Sphere
13,1,1374,26,61,Sphere
14,1,1329,28,66,Sphere
15,2,1868,32,71,Sphere
16,2,1320,42,76,Sphere
17,2,1372,52,81,Sphere
18,2,1469,54,86,Sphere
19,2,1305,58,91,Sphere
20,2,1833,64,96,Sphere
21,2,1667,68,101,Sphere
22,2,1383,79,106,Sphere
23,2,1418,85,111,Sphere
24,2,1475,102,116,Sphere
25,3,775,119,121,Sphere
26,3,934,139,126,Sphere
27,3,991,159,131,Sphere
28,3,746,196,136,Sphere
29,3,1021,225,141,Sphere
30,3,1042,267,146,Sphere
31,3,1164,303,151,Sphere
32,3,1251,368,156,Sphere
33,3,1171,410,161,Sphere
34,3,978,457,166,Sphere
35,3,1107,519,171,Sphere
36,4,1037,586,176,Sphere
37,4,1066,656,181,Sphere
38,4,1334,777,186,Sphere
39,4,1245,856,191,Sphere
40,4,1163,950,196,Sphere
41,4,914,1051,201,Sphere
42,4,996,1156,206,Sphere
43,4,982,1239,211,Sphere
44,4,957,1340,216,Sphere
45,4,980,1463,221,Sphere
46,5,1369,1563,226,Sphere
47,5,1176,1671,231,Sphere
48,5,1060,1771,236,Sphere
49,5,1241,1859,241,Sphere
50,5,1165,1965,246,Sphere
51,5,1248,2043,250,Sphere
52,5,1197,2149,250,Sphere
53,5,1212,2290,250,Sphere
54,5,1317,2407,250,Sphere
55,5,1314,2510,250,Sphere
56,6,1308,2604,250,Sphere
57,6,1466,2737,250,Sphere
58,6,1436,2883,250,Sphere
59,6,838,3022,250,Sphere
60,6,1057,3128,250,Sphere
61,6,878,3318,250,Sphere
62,6,792,3424,250,Sphere
63,6,718,3588,250,Sphere
64,6,812,3749,250,Sphere
65,6,1364,3907,250,Sphere
66,7,1249,4094,250,Sphere
67,7,1056,4202,250,Sphere
68,7,1037,4351,250,Sphere
69,7,1040,4467,250,Sphere
70,7,1063,4635,250,Sphere
71,7,1319,4778,250,Sphere
72,7,1281,4933,250,Sphere
73,7,1139,5058,250,Sphere
74,7,1102,5197,250,Sphere
75,7,1063,5337,250,Sphere
76,8,1109,5445,250,Sphere
77,8,1119,5557,250,Sphere
78,8,1325,5675,250,Sphere
79,8,1392,5796,250,Sphere
80,8,1253,5883,250,Sphere
81,8,1131,6003,250,Sphere
82,8,1183,6088,250,Sphere
83,8,1135,6201,250,Sphere
84,8,1245,6314,250,Sphere
85,8,1304,6434,250,Sphere
86,9,1294,6555,250,Sphere
87,9,1193,6663,250,Sphere
88,9,1258,6759,250,Sphere
89,9,1164,6879,250,Sphere
90,9,1524,6974,250,Sphere
91,9,1236,7056,250,Sphere
92,9,950,7146,250,Sphere
93,9,937,7278,250,Sphere
94,9,1069,7414,250,Sphere
95,10,986,7520,250,Sphere
96,10,939,7646,250,Sphere
97,10,985,7747,250,Sphere
98,10,1239,7834,250,Sphere
99,10,1248,7928,250,Sphere
100,10,979,8032,250,Sphere
