Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Sphere
2,0,1783,2,6,Sphere
3,0,1766,2,11,Sphere
4,0,1627,2,16,Sphere
5,1,1826,2,21,Sphere
6,1,1937,4,26,Sphere
7,1,1854,6,31,Sphere
8,1,1874,6,36,Sphere
9,1,1540,8,41,Sphere
10,1,1520,12,46,Sphere
11,1,1794,12,51,Sphere
12,1,1781,18,56,Sphere
13,1,1810,26,61,Sphere
14,1,957,28,66,Sphere
15,2,1161,32,71,Sphere
16,2,1000,42,76,Sphere
17,2,1180,52,81,Sphere
18,2,973,54,86,Sphere
19,2,1343,58,91,Sphere
20,2,1208,64,96,Sphere
21,2,1327,68,101,Sphere
22,2,1048,79,106,Sphere
23,2,1085,85,111,Sphere
24,2,1109,102,116,Sphere
25,3,1280,119,121,Sphere
26,3,1341,139,126,Sphere
27,3,1153,158,131,Sphere
28,3,1190,197,136,Sphere
29,3,1100,225,141,Sphere
30,3,1236,265,146,Sphere
31,3,1389,302,151,Sphere
32,3,1472,362,156,Sphere
33,3,1318,406,161,Sphere
34,3,1297,458,166,Sphere
35,3,1239,520,171,Sphere
36,4,1296,585,176,Sphere
37,4,1465,652,181,Sphere
38,4,1476,764,186,Sphere
39,4,1250,851,191,Sphere
40,4,1242,925,196,Sphere
41,4,1262,997,201,Sphere
42,4,1212,1082,206,Sphere
43,4,1252,1179,211,Sphere
44,4,1156,1266,216,Sphere
45,4,1145,1376,221,Sphere
46,5,1477,1471,226,Sphere
47,5,1263,1566,231,Sphere
48,5,795,1650,236,Sphere
49,5,710,1733,241,Sphere
50,5,815,1810,246,Sphere
51,5,1015,1880,250,Sphere
52,5,921,1985,250,Sphere
53,5,1418,2089,250,Sphere
54,5,1048,2201,250,Sphere
55,5,932,2299,250,Sphere
56,6,1131,2411,250,Sphere
57,6,964,2548,250,Sphere
58,6,1074,2650,250,Sphere
59,6,1228,2769,250,Sphere
60,6,1316,2909,250,Sphere
61,6,1128,3057,250,Sphere
62,6,1110,3191,250,Sphere
63,6,1144,3367,250,Sphere
64,6,1057,3500,250,Sphere
65,6,289,3656,250,Sphere
66,7,1158,3801,250,Sphere
67,7,1263,3917,250,Sphere
68,7,1228,4051,250,Sphere
69,7,1492,4205,250,Sphere
70,7,263,4321,250,Sphere
71,7,1496,4496,250,Sphere
72,7,1334,4629,250,Sphere
73,7,1278,4746,250,Sphere
74,7,1337,4888,250,Sphere
75,7,1221,5039,250,Sphere
76,8,1231,5161,250,Sphere
77,8,1249,5235,250,Sphere
78,8,1167,5344,250,Sphere
79,8,1124,5451,250,Sphere
80,8,993,5541,250,Sphere
81,8,774,5630,250,Sphere
82,8,288,5719,250,Sphere
83,8,687,5832,250,Sphere
84,8,917,5970,250,Sphere
85,8,696,6079,250,Sphere
86,9,1110,6186,250,Sphere
87,9,962,6331,250,Sphere
88,9,911,6440,250,Sphere
89,9,916,6542,250,Sphere
90,9,937,6664,250,Sphere
91,9,926,6761,250,Sphere
92,9,933,6841,250,Sphere
93,9,1172,6956,250,Sphere
94,9,1011,7069,250,Sphere
95,10,1143,7164,250,Sphere
96,10,1119,7266,250,Sphere
97,10,1072,7366,250,Sphere
98,10,1255,7462,250,Sphere
99,10,1352,7623,250,Sphere
100,10,1270,7725,250,Sphere
