Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,1358,2,6,Capsule
3,0,1499,2,11,Capsule
4,0,1404,2,16,Capsule
5,1,1026,2,21,Capsule
6,1,1425,4,26,Capsule
7,1,1634,6,31,Capsule
8,1,1626,6,36,Capsule
9,1,1521,8,41,Capsule
10,1,1342,12,46,Capsule
11,1,1386,12,51,Capsule
12,1,1393,16,56,Capsule
13,1,1231,24,61,Capsule
14,1,1417,26,66,Capsule
15,2,1330,30,71,Capsule
16,2,1269,42,76,Capsule
17,2,1621,50,81,Capsule
18,2,1475,50,86,Capsule
19,2,1813,52,91,Capsule
20,2,1744,56,96,Capsule
21,2,1461,60,101,Capsule
22,2,1186,69,106,Capsule
23,2,1102,75,111,Capsule
24,2,1305,92,116,Capsule
25,3,1701,109,121,Capsule
26,3,1620,126,126,Capsule
27,3,1301,147,131,Capsule
28,3,1408,190,136,Capsule
29,3,1354,223,141,Capsule
30,3,905,252,146,Capsule
31,3,1116,277,151,Capsule
32,3,1010,333,156,Capsule
33,3,1011,381,161,Capsule
34,3,794,437,166,Capsule
35,3,883,504,171,Capsule
36,4,1405,595,176,Capsule
37,4,1102,661,181,Capsule
38,4,1040,751,186,Capsule
39,4,1185,818,191,Capsule
40,4,1082,906,196,Capsule
41,4,1080,1013,201,Capsule
42,4,1229,1122,206,Capsule
43,4,1201,1198,211,Capsule
44,4,280,1275,216,Capsule
45,4,1088,1387,221,Capsule
46,5,1172,1482,226,Capsule
47,5,1084,1561,231,Capsule
48,5,1020,1651,236,Capsule
49,5,1257,1726,241,Capsule
50,5,1226,1831,246,Capsule
51,5,1146,1927,251,Capsule
52,5,1050,2039,256,Capsule
53,5,1212,2150,261,Capsule
54,5,1205,2237,266,Capsule
55,5,1382,2340,271,Capsule
56,6,1043,2458,276,Capsule
57,6,1156,2609,281,Capsule
58,6,1192,2755,286,Capsule
59,6,1257,2907,291,Capsule
60,6,1061,3043,296,Capsule
61,6,1219,3140,301,Capsule
62,6,797,3275,306,Capsule
63,6,770,3426,311,Capsule
64,6,785,3577,316,Capsule
65,6,828,3710,321,Capsule
66,7,877,3906,326,Capsule
67,7,853,4035,331,Capsule
68,7,749,4175,336,Capsule
69,7,1136,4356,341,Capsule
70,7,1015,4515,346,Capsule
71,7,918,4666,351,Capsule
72,7,939,4848,356,Capsule
73,7,917,5067,361,Capsule
74,7,963,5252,366,Capsule
75,7,962,5423,371,Capsule
76,8,1040,5615,376,Capsule
77,8,986,5833,381,Capsule
78,8,1019,6069,386,Capsule
79,8,906,6259,391,Capsule
80,8,1012,6457,396,Capsule
81,8,1045,6658,401,Capsule
82,8,994,6846,406,Capsule
83,8,1168,7051,411,Capsule
84,8,1062,7300,416,Capsule
85,8,1007,7541,421,Capsule
86,9,1130,7743,426,Capsule
87,9,955,7963,431,Capsule
88,9,1105,8185,436,Capsule
89,9,1045,8406,441,Capsule
90,9,996,8596,446,Capsule
91,9,1073,8843,451,Capsule
92,9,1038,9111,456,Capsule
93,9,1063,9369,461,Capsule
94,9,724,9623,466,Capsule
95,10,673,9854,471,Capsule
96,10,881,10111,476,Capsule
97,10,794,10339,481,Capsule
98,10,697,10610,486,Capsule
99,10,963,10877,491,Capsule
100,10,659,11112,496,Capsule
101,10,785,11385,501,Capsule
102,10,976,11690,506,Capsule
103,10,965,11971,511,Capsule
104,10,1001,12291,516,Capsule
105,11,927,12531,521,Capsule
106,11,841,12785,526,Capsule
107,11,833,13051,531,Capsule
108,11,756,13289,536,Capsule
109,11,948,13583,541,Capsule
110,11,954,13847,546,Capsule
111,11,928,14151,551,Capsule
112,11,834,14456,556,Capsule
113,11,883,14809,561,Capsule
114,11,866,15086,566,Capsule
115,12,931,15313,571,Capsule
116,12,939,15601,576,Capsule
117,12,947,15860,581,Capsule
118,12,913,16160,586,Capsule
119,12,860,16471,591,Capsule
120,12,1000,16809,596,Capsule
121,12,935,17127,601,Capsule
122,12,928,17392,606,Capsule
123,12,852,17705,611,Capsule
124,12,1012,17995,616,Capsule
125,13,970,18345,621,Capsule
126,13,921,18656,626,Capsule
127,13,687,18931,631,Capsule
128,13,645,19238,636,Capsule
129,13,673,19615,641,Capsule
130,13,675,19942,646,Capsule
131,13,596,20279,651,Capsule
132,13,733,20628,656,Capsule
133,13,567,20947,661,Capsule
134,13,757,21258,666,Capsule
135,14,868,21575,671,Capsule
136,14,872,21898,676,Capsule
137,14,874,22243,681,Capsule
138,14,852,22600,686,Capsule
139,14,855,22986,691,Capsule
140,14,779,23373,696,Capsule
141,14,816,23705,701,Capsule
142,14,702,24070,706,Capsule
143,14,691,24366,711,Capsule
144,14,797,24725,716,Capsule
145,15,703,25106,721,Capsule
146,15,711,25534,726,Capsule
147,15,833,25913,731,Capsule
148,15,712,26279,736,Capsule
149,15,703,26687,741,Capsule
150,15,739,27048,746,Capsule
151,15,733,27458,751,Capsule
152,15,770,27794,756,Capsule
153,15,618,28144,761,Capsule
154,15,637,28587,766,Capsule
155,16,714,29053,771,Capsule
156,16,766,29411,776,Capsule
157,16,802,29837,781,Capsule
158,16,495,30196,786,Capsule
159,16,514,30595,791,Capsule
160,16,632,31004,796,Capsule
161,16,620,31342,801,Capsule
162,16,635,31751,806,Capsule
163,16,627,32239,811,Capsule
164,16,568,32718,816,Capsule
165,17,673,33143,821,Capsule
166,17,666,33552,826,Capsule
167,17,654,34010,831,Capsule
168,17,602,34451,836,Capsule
169,17,752,34862,841,Capsule
170,17,672,35317,846,Capsule
171,17,740,35723,851,Capsule
172,17,670,36137,856,Capsule
173,17,596,36578,861,Capsule
174,17,653,37039,866,Capsule
175,18,595,37483,871,Capsule
176,18,595,37943,876,Capsule
177,18,605,38376,881,Capsule
178,18,593,38849,886,Capsule
179,18,614,39319,891,Capsule
180,18,574,39829,896,Capsule
181,18,714,40305,901,Capsule
182,18,686,40769,906,Capsule
183,18,685,41289,911,Capsule
184,18,647,41708,916,Capsule
185,19,643,42231,921,Capsule
186,19,696,42726,926,Capsule
187,19,631,43212,931,Capsule
188,19,674,43716,936,Capsule
189,19,645,44128,941,Capsule
190,19,630,44537,946,Capsule
191,19,685,45007,951,Capsule
192,19,631,45546,956,Capsule
193,19,506,46074,961,Capsule
194,19,524,46572,966,Capsule
195,20,634,47084,971,Capsule
196,20,525,47651,976,Capsule
197,20,573,48150,981,Capsule
198,20,501,48618,986,Capsule
199,20,533,49101,991,Capsule
200,20,602,49575,996,Capsule
201,20,538,50055,1001,Capsule
202,20,692,50635,1006,Capsule
203,20,608,51259,1011,Capsule
204,20,618,51782,1016,Capsule
205,21,622,52346,1021,Capsule
206,21,575,52895,1026,Capsule
207,21,611,53390,1031,Capsule
208,21,596,53901,1036,Capsule
209,21,575,54419,1041,Capsule
210,21,616,54952,1046,Capsule
211,21,623,55557,1051,Capsule
212,21,575,56086,1056,Capsule
213,21,560,56575,1061,Capsule
214,21,491,57108,1066,Capsule
215,22,524,57654,1071,Capsule
216,22,534,58159,1076,Capsule
217,22,574,58687,1081,Capsule
218,22,604,59226,1086,Capsule
219,22,587,59829,1091,Capsule
220,22,579,60474,1096,Capsule
221,22,525,61018,1101,Capsule
222,22,559,61642,1106,Capsule
223,22,623,62215,1111,Capsule
224,22,555,62813,1116,Capsule
225,23,465,63424,1121,Capsule
226,23,467,64026,1126,Capsule
227,23,550,64564,1131,Capsule
228,23,459,65133,1136,Capsule
229,23,509,65757,1141,Capsule
230,23,496,66393,1146,Capsule
231,23,545,67010,1151,Capsule
232,23,480,67567,1156,Capsule
233,23,490,68184,1161,Capsule
234,23,541,68762,1166,Capsule
235,24,503,69415,1171,Capsule
236,24,526,70000,1176,Capsule
237,24,541,70670,1181,Capsule
238,24,604,71289,1186,Capsule
239,24,547,71869,1191,Capsule
240,24,567,72532,1196,Capsule
241,24,543,73170,1201,Capsule
242,24,518,73810,1206,Capsule
