Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,862,2,6,Capsule
3,0,813,2,11,Capsule
4,0,1090,2,16,Capsule
5,1,881,2,21,Capsule
6,1,964,4,26,Capsule
7,1,1056,6,31,Capsule
8,1,1155,6,36,Capsule
9,1,1309,8,41,Capsule
10,1,1257,12,46,Capsule
11,1,1088,12,51,Capsule
12,1,1269,16,56,Capsule
13,1,1611,24,61,Capsule
14,1,1553,26,66,Capsule
15,2,1296,30,71,Capsule
16,2,1316,42,76,Capsule
17,2,1238,50,81,Capsule
18,2,1649,50,86,Capsule
19,2,1558,52,91,Capsule
20,2,1544,56,96,Capsule
21,2,1269,60,101,Capsule
22,2,1308,69,106,Capsule
23,2,1497,75,111,Capsule
24,2,1725,92,116,Capsule
25,3,1663,111,121,Capsule
26,3,1612,128,126,Capsule
27,3,1305,149,131,Capsule
28,3,1258,192,136,Capsule
29,3,1273,225,141,Capsule
30,3,1454,256,146,Capsule
31,3,1623,276,151,Capsule
32,3,1418,328,156,Capsule
33,3,1471,373,161,Capsule
34,3,1354,430,166,Capsule
35,3,739,511,171,Capsule
36,4,810,597,176,Capsule
37,4,799,693,181,Capsule
38,4,849,769,186,Capsule
39,4,1079,854,191,Capsule
40,4,1407,935,196,Capsule
41,4,1466,1029,201,Capsule
42,4,1095,1133,206,Capsule
43,4,1014,1214,211,Capsule
44,4,1085,1308,216,Capsule
45,4,1087,1423,221,Capsule
46,5,1454,1525,226,Capsule
47,5,1223,1619,231,Capsule
48,5,1267,1708,236,Capsule
49,5,1042,1793,241,Capsule
50,5,1195,1879,246,Capsule
51,5,1149,1959,251,Capsule
52,5,1159,2065,256,Capsule
53,5,999,2207,261,Capsule
54,5,1313,2324,266,Capsule
55,5,1266,2451,271,Capsule
56,6,1266,2574,276,Capsule
57,6,1155,2711,281,Capsule
58,6,1217,2831,286,Capsule
59,6,1088,2981,291,Capsule
60,6,1052,3101,296,Capsule
61,6,1254,3220,301,Capsule
62,6,1105,3374,306,Capsule
63,6,1219,3536,311,Capsule
64,6,1125,3685,316,Capsule
65,6,1121,3867,321,Capsule
66,7,1104,4021,326,Capsule
67,7,786,4183,331,Capsule
68,7,757,4362,336,Capsule
69,7,872,4510,341,Capsule
70,7,730,4703,346,Capsule
71,7,811,4851,351,Capsule
72,7,851,5051,356,Capsule
73,7,1227,5246,361,Capsule
74,7,1050,5449,366,Capsule
75,7,1009,5631,371,Capsule
76,8,850,5807,376,Capsule
77,8,1040,5995,381,Capsule
78,8,931,6188,386,Capsule
79,8,953,6340,391,Capsule
80,8,291,6552,396,Capsule
81,8,1101,6744,401,Capsule
82,8,1007,6959,406,Capsule
83,8,993,7136,411,Capsule
84,8,1050,7386,416,Capsule
85,8,1049,7683,421,Capsule
86,9,989,7916,426,Capsule
87,9,1005,8112,431,Capsule
88,9,1041,8345,436,Capsule
89,9,1049,8540,441,Capsule
90,9,1018,8771,446,Capsule
91,9,1070,8977,451,Capsule
92,9,1027,9220,456,Capsule
93,9,1011,9451,461,Capsule
94,9,975,9715,466,Capsule
95,10,1056,9911,471,Capsule
96,10,1036,10125,476,Capsule
97,10,1050,10344,481,Capsule
98,10,1051,10604,486,Capsule
99,10,1001,10784,491,Capsule
100,10,616,11081,496,Capsule
101,10,820,11329,501,Capsule
102,10,664,11558,506,Capsule
103,10,858,11828,511,Capsule
104,10,694,12128,516,Capsule
105,11,652,12427,521,Capsule
106,11,951,12720,526,Capsule
107,11,953,13001,531,Capsule
108,11,1030,13266,536,Capsule
109,11,799,13557,541,Capsule
110,11,920,13842,546,Capsule
111,11,760,14125,551,Capsule
