Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Capsule
2,0,1759,2,6,Capsule
3,0,1660,2,11,Capsule
4,0,1635,2,16,Capsule
5,1,1805,2,21,Capsule
6,1,1920,4,26,Capsule
7,1,1345,6,31,Capsule
8,1,1481,6,36,Capsule
9,1,1664,8,41,Capsule
10,1,1868,12,46,Capsule
11,1,1863,12,51,Capsule
12,1,935,16,56,Capsule
13,1,962,24,61,Capsule
14,1,990,26,66,Capsule
15,2,1023,30,71,Capsule
16,2,852,42,76,Capsule
17,2,970,50,81,Capsule
18,2,838,50,86,Capsule
19,2,1328,52,91,Capsule
20,2,1239,56,96,Capsule
21,2,1019,60,101,Capsule
22,2,1162,69,106,Capsule
23,2,1236,75,111,Capsule
24,2,1467,92,116,Capsule
25,3,1444,109,121,Capsule
26,3,1243,126,126,Capsule
27,3,1222,147,131,Capsule
28,3,1187,190,136,Capsule
29,3,1140,223,141,Capsule
30,3,1493,254,146,Capsule
31,3,1508,275,151,Capsule
32,3,1324,325,156,Capsule
33,3,1382,376,161,Capsule
34,3,1377,429,166,Capsule
35,3,1319,520,171,Capsule
36,4,1251,611,176,Capsule
37,4,1282,701,181,Capsule
38,4,1397,783,186,Capsule
39,4,1319,864,191,Capsule
40,4,1280,938,196,Capsule
41,4,1270,1052,201,Capsule
42,4,1391,1171,206,Capsule
43,4,1402,1265,211,Capsule
44,4,1349,1348,216,Capsule
45,4,1268,1455,221,Capsule
46,5,1469,1565,226,Capsule
47,5,860,1632,231,Capsule
48,5,1052,1711,236,Capsule
49,5,797,1785,241,Capsule
50,5,780,1896,246,Capsule
51,5,935,1977,251,Capsule
52,5,1231,2089,256,Capsule
53,5,1305,2200,261,Capsule
54,5,989,2310,266,Capsule
55,5,1020,2447,271,Capsule
56,6,978,2575,276,Capsule
57,6,1023,2735,281,Capsule
58,6,1331,2857,286,Capsule
59,6,1236,3004,291,Capsule
60,6,1199,3146,296,Capsule
61,6,1161,3265,301,Capsule
62,6,1101,3389,306,Capsule
63,6,1163,3521,311,Capsule
64,6,1017,3688,316,Capsule
65,6,1129,3854,321,Capsule
66,7,1167,4010,326,Capsule
67,7,1261,4146,331,Capsule
68,7,1262,4286,336,Capsule
69,7,1076,4461,341,Capsule
70,7,1277,4633,346,Capsule
71,7,1178,4810,351,Capsule
72,7,1196,5022,356,Capsule
73,7,1068,5206,361,Capsule
74,7,1199,5423,366,Capsule
75,7,1157,5603,371,Capsule
76,8,1168,5750,376,Capsule
77,8,1172,5911,381,Capsule
78,8,706,6088,386,Capsule
79,8,691,6288,391,Capsule
80,8,755,6502,396,Capsule
81,8,907,6698,401,Capsule
82,8,995,6901,406,Capsule
83,8,695,7130,411,Capsule
84,8,953,7362,416,Capsule
85,8,1229,7619,421,Capsule
86,9,1078,7833,426,Capsule
87,9,940,8025,431,Capsule
88,9,859,8249,436,Capsule
89,9,853,8457,441,Capsule
90,9,1005,8759,446,Capsule
91,9,1109,9010,451,Capsule
92,9,825,9239,456,Capsule
